"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,111381323,5
2017,109465566,5
2017,109459490,4
2017,109465966,4
2017,109466398,4
2017,109467817,5
2017,109470125,5
2017,109467816,4
2017,109470530,4
2017,109466482,4
2017,109466481,5
2017,109470645,5
2017,109467449,5
2017,109486659,4
2017,109468773,4
2017,109478654,4
2017,109464625,4
2017,109474827,4
2017,109467038,4
2017,109471526,4
2017,109467094,4
2017,109475475,5
2017,109467176,5
2017,109467172,5
2017,109467175,5
2017,109467171,5
2017,109479913,4
2017,109476297,5
2017,109488568,5
2017,109478341,5
2017,109468557,4
2017,109474227,4
2017,109479030,5
2017,109479040,5
2017,109479057,4
2017,109484822,4
2017,109480001,4
2017,109479999,4
2017,109469359,5
2017,109480702,4
2017,109480962,4
2017,109481082,4
2017,109481302,4
2017,109481402,5
2017,123161002,5
2017,123166359,5
2017,123166365,5
2017,123162591,5
2017,123162596,5
2017,123166445,5
2017,123161102,5
2017,123161111,5
2017,123166529,7
2017,123162683,5
2017,123171180,5
2017,109483997,4
2017,109483998,4
2017,109491279,5
2017,109484348,4
2017,109484349,4
2017,109491445,5
2017,109494678,4
2017,109491561,4
2017,109491562,4
2017,109491574,5
2017,109494810,5
2017,109494824,4
2017,109494823,4
2017,109489235,4
2017,109489246,5
2017,109491684,5
2017,109489531,4
2017,109489587,4
2017,109496375,4
2017,109499757,4
2017,109499758,4
2017,109496153,5
2017,109496383,4
2017,109496387,4
2017,109492077,4
2017,109492076,4
2017,109496462,4
2017,109496502,5
2017,109496563,5
2017,109519265,4
2017,109519266,4
2017,109514231,5
2017,109525049,5
2017,109521743,5
2017,109529660,5
2017,109521868,5
2017,109525832,4
2017,109529765,4
2017,109522015,5
2017,109525511,4
2017,109530099,4
2017,109525668,4
2017,109522441,4
2017,109525730,4
2017,109522537,4
2017,109525779,1
2017,109522617,4
2017,109522706,5
2017,109522715,5
2017,109522799,4
2017,109522807,4
2017,109522811,5
2017,109522813,5
2017,109522975,5
2017,109523070,4
2017,109523128,4
2017,109526158,4
2017,109530880,5
2017,109524125,4
2017,109532419,4
2017,109533071,5
2017,109527583,4
2017,109527619,4
2017,109524222,4
2017,109527696,5
2017,109532566,5
2017,109524241,5
2017,109527776,4
2017,109532737,4
2017,109533337,4
2017,109528114,4
2017,109533139,5
2017,109533409,5
2017,109533586,4
2017,109533628,4
2017,109533648,4
2017,109533674,5
2017,109534922,5
2017,109528588,4
2017,109534964,5
2017,109465526,5
2017,109459358,5
2017,109459355,5
2017,109459469,4
2017,109462978,4
2017,109462979,4
2017,109459518,5
2017,109463020,5
2017,109463486,4
2017,109469907,4
2017,109469946,4
2017,109463670,4
2017,109470436,4
2017,109470450,2
2017,109463911,4
2017,109463916,2
2017,109466319,5
2017,109466351,5
2017,109463989,4
2017,109470764,4
2017,109466584,5
2017,109464209,4
2017,109464438,5
2017,109456460,1
2017,109461374,4
2017,109466960,5
2017,109454104,5
2017,109474796,5
2017,109471411,4
2017,109458354,4
2017,109475238,5
2017,109461958,5
2017,109458310,5
2017,109475492,1
2017,109479604,5
2017,109467208,1
2017,109484751,4
2017,109484725,5
2017,109467371,5
2017,109476268,5
2017,109476267,5
2017,109467398,5
2017,109468736,4
2017,109477552,5
2017,109478952,4
2017,109474334,5
2017,109484898,4
2017,109469378,5
2017,109469380,5
2017,109525043,5
2017,109514462,5
2017,109521668,4
2017,109525045,5
2017,109521760,4
2017,109514584,4
2017,109514602,4
2017,109525491,5
2017,109529850,4
2017,109525408,4
2017,109530043,4
2017,109522370,4
2017,109525594,4
2017,109525596,4
2017,109525606,4
2017,109522381,4
2017,109525661,5
2017,109522435,5
2017,109522484,4
2017,109530232,5
2017,109530233,5
2017,109522536,5
2017,109530250,5
2017,109525767,5
2017,109526082,4
2017,109530643,4
2017,109527448,5
2017,109532529,4
2017,109524140,5
2017,109532386,5
2017,109524167,4
2017,109527598,4
2017,109527667,5
2017,109524249,5
2017,109527709,4
2017,109524253,4
2017,109532602,4
2017,109532603,4
2017,109524432,4
2017,109524469,4
2017,109524482,4
2017,109524485,4
2017,109528483,4
2017,109534824,5
2017,109534822,5
2017,109528521,4
2017,109503162,4
2017,109504241,5
2017,109505595,4
2017,109503162,8
2017,109505484,5
2017,109499311,5
2017,109505914,5
2017,109506413,5
2017,109511449,5
2017,109508403,4
2017,109516944,5
2017,109516018,4
2017,109508271,4
2017,109508276,5
2017,109508277,5
2017,109508280,4
2017,109516473,5
2017,109516522,5
2017,109508678,5
2017,109516759,5
2017,109508853,5
2017,109517351,4
2017,109517452,4
2017,109517353,4
2017,109509299,6
2017,109509320,4
2017,109517998,4
2017,109517731,5
2017,109517730,5
2017,109512513,5
2017,109517741,3
2017,109517741,4
2017,109517741,8
2017,109518204,4
2017,109513114,4
2017,109513132,2
2017,109520386,5
2017,109520384,4
2017,109520481,4
2017,109513301,4
2017,109513432,4
2017,109462923,4
2017,109462924,4
2017,109527790,5
2017,109459402,5
2017,109497266,4
2017,109500645,4
2017,109470405,5
2017,109470404,5
2017,109463949,5
2017,109470666,5
2017,109466815,4
2017,109492701,4
2017,109466661,5
2017,109500754,4
2017,109466727,4
2017,109471167,5
2017,109530688,4
2017,109497456,5
2017,109497411,4
2017,109530746,5
2017,109521762,1
2017,109521782,5
2017,109520679,4
2017,109520678,4
2017,109505091,4
2017,109498750,4
2017,109502922,4
2017,109498807,4
2017,109498857,5
2017,109498864,4
2017,109513610,5
2017,109519315,4
2017,109522215,5
2017,109522298,5
2017,109525551,5
2017,109525734,4
2017,109526149,5
2017,109524139,5
2017,109532571,5
2017,109528086,5
2017,109533053,5
2017,109524382,4
2017,109533424,5
2017,109533425,5
2017,109528462,4
2017,109534883,4
2017,109500439,4
2017,109500750,5
2017,109522321,4
2017,109492727,5
2017,109522177,4
2017,109493055,4
2017,109525575,5
2017,109530140,4
2017,109498657,5
2017,109503050,4
2017,109522420,4
2017,109530168,5
2017,109530254,5
2017,109530255,5
2017,109522717,4
2017,109530373,4
2017,109522592,4
2017,109522678,4
2017,109530394,5
2017,109522774,4
2017,109530452,4
2017,109526075,4
2017,109533270,4
2017,109522992,4
2017,109523118,4
2017,109523150,1
2017,109526184,4
2017,109524265,4
2017,109524154,5
2017,109532442,4
2017,109532477,5
2017,109532896,4
2017,109532940,4
2017,109527968,4
2017,109533101,5
2017,109528244,4
2017,109534821,4
2017,109533563,5
2017,109533693,5
2017,109533717,4
2017,109534953,5
2017,109534963,5
2017,109492277,3
2017,109493034,4
2017,109502797,5
2017,109505279,4
2017,109525220,6
2017,109521943,4
2017,109525288,5
2017,109525343,4
2017,109525375,4
2017,109522157,5
2017,109522227,5
2017,109525505,4
2017,109530130,4
2017,109522374,4
2017,109522376,4
2017,109525617,4
2017,109522474,4
2017,109526010,5
2017,109525877,4
2017,109525908,4
2017,109522823,4
2017,109522824,4
2017,109525910,6
2017,109525956,4
2017,109523022,5
2017,109461325,4
2017,109456961,4
2017,109464755,4
2017,109458355,4
2017,109532360,5
2017,109519249,4
2017,109500596,4
2017,109500986,4
2017,109493025,4
2017,109524579,5
2017,109492649,4
2017,109492677,4
2017,109497285,4
2017,109497056,5
2017,109492299,5
2017,109492686,5
2017,109497291,4
2017,109525092,5
2017,109532417,4
2017,109497316,5
2017,109497315,4
2017,109492899,4
2017,109492898,4
2017,109500956,4
2017,109521589,4
2017,109505050,4
2017,109532478,5
2017,109521888,4
2017,109529729,4
2017,109505062,5
2017,109498712,4
2017,109503023,5
2017,109503065,5
2017,109525095,5
2017,109529643,4
2017,109530292,4
2017,109521950,1
2017,109521949,4
2017,109533179,4
2017,109521989,5
2017,109522017,4
2017,109522028,4
2017,109525344,4
2017,109529878,4
2017,109522233,4
2017,109525492,4
2017,109522253,5
2017,109522269,5
2017,109530060,5
2017,109522518,4
2017,109522719,4
2017,109522714,4
2017,109522590,4
2017,109522610,5
2017,109525807,4
2017,109522740,4
2017,109522881,5
2017,109532506,4
2017,109522742,4
2017,109530391,4
2017,109522743,4
2017,109530447,4
2017,109530493,4
2017,109522896,4
2017,109522891,4
2017,109525955,4
2017,109522918,4
2017,109526022,4
2017,109526024,4
2017,109526071,1
2017,109524104,4
2017,109527533,4
2017,109524111,4
2017,109527541,5
2017,109532610,4
2017,109532867,4
2017,109534823,4
2017,109533199,4
2017,109528243,5
2017,109533362,3
2017,109534774,4
2017,109534885,4
2017,109534903,4
2017,109534920,5
2017,109534950,5
2017,109474838,4
2017,109480659,4
2017,109480673,4
2017,109475606,4
2017,109500005,4
2017,109467223,5
2017,109467257,4
2017,109467256,4
2017,109471845,5
2017,109471850,4
2017,109467302,5
2017,109479902,4
2017,109476385,5
2017,109491564,4
2017,109490227,5
2017,109478787,4
2017,109472777,4
2017,109472831,1
2017,109472830,5
2017,109472829,4
2017,109477787,1
2017,109468704,4
2017,109481149,4
2017,109479007,4
2017,109484693,4
2017,109481279,4
2017,109490338,4
2017,109469090,4
2017,109479789,5
2017,109479793,5
2017,109469096,5
2017,109479585,5
2017,109479794,5
2017,109479899,8
2017,109469281,4
2017,109484237,5
2017,109488569,4
2017,109489057,4
2017,109491419,5
2017,109489109,4
2017,109494861,3
2017,109495003,5
2017,109489200,5
2017,109494997,5
2017,109491651,6
2017,109495384,4
2017,109495402,5
2017,109495421,4
2017,109495446,5
2017,109495506,5
2017,109489458,5
2017,109495510,5
2017,109495508,5
2017,109489482,4
2017,109491781,5
2017,109495935,4
2017,109496053,4
2017,109496157,4
2017,109499775,4
2017,109491979,4
2017,109499847,5
2017,109496241,5
2017,109496243,5
2017,109499854,4
2017,109492016,4
2017,109496296,5
2017,109500250,1
2017,109496915,4
2017,109496939,2
2017,109493142,4
2017,109456275,5
2017,109453268,5
2017,109456295,5
2017,109453568,4
2017,109460746,4
2017,109453603,4
2017,109456737,5
2017,109461304,5
2017,109457342,4
2017,109461280,4
2017,109457365,4
2017,109492645,5
2017,109458400,4
2017,109464780,4
2017,109500482,5
2017,109500863,5
2017,109500880,4
2017,109501037,5
2017,109501062,4
2017,109520144,4
2017,109520169,1
2017,109518597,5
2017,109520258,5
2017,109503081,6
2017,109520175,5
2017,109518579,4
2017,109518590,4
2017,109518675,4
2017,109518798,4
2017,109513264,4
2017,109520456,4
2017,109513571,4
2017,109513575,4
2017,109520683,4
2017,109519223,4
2017,109519225,4
2017,109520720,4
2017,109513549,4
2017,109524948,5
2017,109521931,4
2017,109514530,5
2017,109521768,5
2017,109521809,5
2017,109521984,4
2017,109530067,4
2017,109522281,4
2017,109525522,4
2017,109522448,6
2017,109522604,4
2017,109522675,4
2017,109525845,4
2017,109470747,4
2017,109524912,4
2017,109466812,4
2017,109471128,5
2017,109471047,4
2017,109471064,4
2017,109471152,4
2017,109521664,4
2017,109524911,4
2017,109514361,4
2017,109521696,4
2017,109514576,4
2017,109521826,5
2017,109521858,4
2017,109521853,4
2017,109529699,5
2017,109522023,4
2017,109522204,5
2017,109522316,5
2017,109530225,4
2017,109525713,4
2017,109530273,5
2017,109530319,4
2017,109522653,4
2017,109522681,4
2017,109522704,4
2017,109465442,4
2017,109465452,4
2017,109465574,5
2017,109459313,4
2017,109465495,4
2017,109459395,4
2017,109465771,4
2017,109462983,4
2017,109459529,4
2017,109459528,5
2017,109469806,4
2017,109463199,4
2017,109469721,4
2017,109463235,5
2017,109469795,4
2017,109463256,4
2017,109463351,4
2017,109463443,5
2017,109465943,5
2017,109463444,5
2017,109465950,2
2017,109465951,4
2017,109470277,5
2017,109470281,5
2017,109463724,4
2017,109466172,4
2017,109466370,4
2017,109466394,4
2017,109464019,4
2017,109466433,4
2017,109464060,5
2017,109464059,5
2017,109466466,4
2017,109470616,4
2017,109464127,4
2017,109466507,4
2017,109466515,4
2017,109492665,4
2017,109492733,5
2017,109492820,4
2017,109497393,4
2017,109502790,5
2017,109505188,4
2017,109502999,5
2017,109463427,4
2017,109460399,5
2017,109456285,5
2017,109456288,5
2017,109492310,4
2017,109489917,5
2017,109469949,4
2017,109470531,5
2017,109464761,4
2017,109463990,4
2017,109467735,5
2017,109469822,5
2017,109459412,4
2017,109463293,4
2017,109465959,4
