"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2016,1,109417963
2016,2,109511005
2016,1,109511682
2016,2,109698058
2016,4,109884831
2016,1,109885982
2016,9,109999828
2016,6,110000014
2016,9,110000104
2016,6,109999995
2016,8,109999995
2016,6,110000302
2016,9,110000115
2016,7,110000302
2016,6,110000309
2016,7,110000309
2016,6,110000704
2016,6,110000760
2016,6,110001119
2016,6,110001851
2016,6,110001974
2016,6,110001971
2016,9,110002070
2016,9,110002086
2016,9,110002206
2016,6,110002216
2016,9,110002277
2016,9,110002346
2016,6,110002349
2016,6,110002347
2016,9,110002381
2016,6,110002434
2016,6,110002433
2016,6,110002961
2016,6,110002960
2016,1,110003149
2016,9,110003234
2016,9,110003436
2016,7,110004008
2016,6,110003702
2016,6,110003698
2016,9,110003924
2016,6,110003912
2016,6,110003911
2016,6,110004378
2016,6,110004064
2016,9,110004872
2016,6,110004377
2016,9,110005590
2016,9,110005101
2016,9,110005627
2016,6,110005927
2016,6,110006063
2016,6,110006302
2016,1,110006766
2016,2,110006766
2016,6,110009372
2016,6,110009380
2016,6,110009376
2016,1,110006670
2016,6,110006670
2016,8,110006670
2016,1,110006668
2016,6,110006668
2016,8,110006668
2016,6,109999597
2016,9,110001098
2016,9,110000341
2016,6,110000498
2016,7,110000498
2016,6,110000496
2016,7,110000496
2016,6,110001330
2016,9,110001760
2016,6,110002139
2016,6,110002141
2016,9,110002188
2016,9,110002215
2016,6,110002226
2016,6,110002228
2016,1,110002312
2016,9,110002310
2016,9,110002367
2016,6,110003091
2016,9,110002992
2016,6,110002935
2016,6,110002947
2016,9,110003060
2016,9,110003550
2016,7,110003387
2016,6,110003536
2016,9,110003628
2016,5,110003639
2016,6,110003715
2016,8,110003715
2016,6,110004304
2016,6,110004834
2016,9,110005061
2016,6,110004918
2016,6,110004916
2016,6,110005595
2016,8,110005901
2016,6,110005158
2016,9,110005584
2016,6,110005904
2016,6,110005928
2016,6,110006069
2016,6,110006067
2016,6,110006734
2016,6,110006774
2016,6,110007249
2016,6,110009624
2016,6,110009623
2016,6,110022673
2016,6,110022670
2016,6,110022863
2016,3,110022863
2016,6,110019334
2016,8,110019334
2016,6,110019332
2016,8,110019332
2016,6,110022532
2016,6,110022536
2016,6,110023666
2016,9,110024243
2016,9,110024401
2016,9,110024476
2016,6,110024545
2016,6,110024544
2016,9,110025487
2016,9,110025599
2016,6,110026336
2016,6,110026334
2016,3,110027782
2016,6,110028408
2016,6,110029495
2016,6,110029493
2016,6,110029619
2016,8,110029618
2016,6,110030519
2016,6,110031746
2016,6,110032677
2016,9,110033511
2016,6,110035370
2016,6,110035372
2016,6,110036489
2016,6,110036643
2016,9,110036886
2016,6,110037173
2016,6,110037288
2016,6,110037286
2016,9,110037418
2016,9,110037856
2016,9,110037546
2016,6,110038082
2016,6,110038108
2016,1,110038396
2016,6,110038448
2016,6,110038451
2016,6,110038579
2016,6,110039152
2016,6,110039462
2016,9,110039519
2016,6,110039520
2016,9,110039594
2016,9,110039602
2016,9,110039606
2016,6,110039865
2016,6,110039876
2016,6,110039883
2016,6,110040481
2016,6,110040480
2016,9,110040574
2016,6,110040590
2016,9,110044413
2016,9,110044662
2016,9,110045069
2016,9,110045091
2016,6,110045100
2016,9,110045289
2016,9,110045313
2016,9,110045439
2016,9,110045440
2016,9,110045555
2016,9,110045672
2016,5,110045824
2016,9,110045890
2016,9,110045896
2016,9,110045914
2016,9,110000126
2016,6,110001996
2016,6,110000071
2016,8,110000071
2016,6,110001995
2016,6,110002089
2016,9,110002183
2016,8,110002207
2016,9,110002234
2016,9,110002389
2016,6,110002549
2016,6,110002550
2016,9,110003228
2016,9,110003239
2016,5,110003304
2016,6,110003396
2016,6,110004003
2016,6,110005889
2016,6,110004209
2016,6,110005883
2016,6,110005881
2016,6,110006345
2016,6,110006344
2016,12,110006529
2016,6,110006655
2016,6,110006657
2016,6,110019536
2016,9,110018723
2016,8,110019536
2016,6,110019533
2016,8,110019533
2016,9,110023800
2016,9,110023805
2016,1,110025431
2016,9,110026031
2016,9,110027757
2016,6,110027972
2016,6,110028275
2016,6,110028561
2016,6,110028877
2016,6,110028879
2016,6,110029474
2016,9,110029603
2016,6,110029695
2016,6,110030590
2016,9,110030669
2016,6,110030730
2016,8,110030726
2016,3,110030923
2016,6,110031292
2016,6,110031290
2016,6,110031456
2016,6,110031478
2016,6,110031620
2016,6,110031623
2016,6,110031759
2016,6,110031845
2016,6,110032559
2016,8,110034303
2016,9,110033782
2016,9,110034252
2016,8,110034302
2016,6,110034498
2016,6,110034585
2016,6,110034640
2016,6,110035147
2016,6,110035146
2016,8,110035615
2016,6,110035639
2016,6,110035640
2016,6,110035673
2016,6,110035711
2016,6,110035755
2016,3,110035835
2016,6,110036112
2016,6,110036110
2016,6,110036139
2016,6,110036230
2016,6,110036229
2016,6,110036461
2016,9,110037394
2016,9,110037405
2016,9,110037411
2016,8,110037882
2016,9,110037589
2016,9,110037598
2016,6,110037741
2016,6,110037740
2016,6,110037834
2016,6,110037826
2016,9,110038141
2016,9,110038150
2016,9,110038146
2016,9,110038144
2016,6,110038152
2016,9,110038149
2016,9,110038246
2016,6,110038566
2016,6,110038587
2016,2,110038585
2016,4,110039372
2016,9,110039443
2016,6,110039473
2016,6,110039472
2016,9,110044680
2016,9,110044776
2016,9,110044856
2016,9,110044923
2016,9,110044989
2016,9,110045047
