"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,16,112150753,0.07,1,10633425
2019,12,112146509,1,1,10638204
2019,12,112151378,0.2,1,10642296
2019,12,112151529,0.01,3,10642312
2019,5,112151780,0.005,1,10642338
2019,12,112151780,0.005,1,10642339
2019,12,112152451,0.8,1,10642414
2019,16,112152665,21.5,1,10642439
2019,12,112152741,194.57,1,10642458
2019,12,112155092,12.8,1,10633552
2019,12,112155127,15,9,10633558
2019,5,112153070,21.6,1,10642511
2019,12,112155473,1,1,10642536
2019,12,112153652,1.2,1,10638372
2019,4,112155549,8.1,1,10633579
2019,4,112153840,1.1,1,10642559
2019,12,112148017,0.5,1,10638400
2019,17,112148331,,,10638436
2019,5,112157309,5.2,1,10633779
2019,12,112097499,7.7,1,10636978
2019,8,112164079,30,9,10633910
2019,12,112130017,1.7,1,10631071
2019,5,112130042,3,1,10631074
2019,5,112117321,8,1,10632740
2019,12,112126691,1,5,10637734
2019,16,112134296,9,9,10637855
2019,12,112134296,1,1,10632905
2019,12,112134916,0.1,1,10632983
2019,4,112134916,0.5,1,10637927
2019,2,112140681,0.96,1,10637936
2019,5,112129028,1,1,10637966
2019,12,112159020,32.8,1,10643137
2019,12,112174492,16.5,1,10633987
2019,11,115916990,4,9,11366630
2019,13,115913401,,,11366639
2019,5,115913407,0,1,11366640
2019,12,115913441,45.9,1,11366641
2019,12,115913477,78.97,1,11366647
2019,12,115913481,18.64,1,11359806
2019,17,115913749,,,11366664
2019,17,115913776,,,11366666
2019,17,115913872,,,11366671
2019,17,115913950,,,11366680
2019,17,115917492,,,11359843
2019,17,115917496,,,11359844
2019,17,115914015,,,11359847
2019,12,115918062,0.8,1,11359887
2019,12,115918166,0.002,1,11366735
2019,4,115918200,0.6,1,11359901
2019,8,115918200,68,9,11359902
2019,4,115919740,2.1,1,11366737
2019,4,115919796,0.677,7,11359917
2019,4,115919796,0.3,1,11359918
2019,4,115919875,0.4,1,11359921
2019,12,115918609,0.9,1,11359932
2019,12,115920086,0.4,1,11366760
2019,12,115918652,1,1,11359940
2019,5,115920186,1.3,1,11359946
2019,12,115920249,132,9,11366775
2019,12,115920249,4.8,1,11366776
2019,5,115924267,,,11359966
2019,5,115924317,0.18,1,11359974
2019,5,115924884,12.04,1,11360008
2019,12,115924934,0.62,1,11366835
2019,4,115924934,0.64,1,11360016
2019,12,115925204,0.9,1,11360043
2019,4,115925204,1.2,1,11360042
