"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,4,122943452
2017,4,122933575
2017,1,122943494
2017,4,122943498
2017,4,122938685
2017,4,122938692
2017,4,122938726
2017,4,122933620
2017,4,122933619
2017,4,122933621
2017,3,122933632
2017,1,122933632
2017,4,122933664
2017,4,122943602
2017,4,122938776
2017,4,122933706
2017,4,122938811
2017,4,122933732
2017,4,122933746
2017,4,122943693
2017,4,122933784
2017,1,122933821
2017,1,122933823
2017,4,122938917
2017,4,122938932
2017,4,122933556
2017,4,122943448
2017,4,122943517
2017,4,122943564
2017,4,122933663
2017,4,122938775
2017,1,122933701
2017,4,122933723
2017,1,122933733
2017,4,122938827
2017,4,122938831
2017,4,122943678
2017,4,122938848
2017,4,122943703
2017,4,122938869
2017,4,122943750
2017,4,122943753
2017,1,122943457
2017,4,122933578
2017,4,122933593
2017,4,122943489
2017,4,122943488
2017,4,122943526
2017,4,122938714
2017,4,122933665
2017,4,122933666
2017,4,122943604
2017,1,122933689
2017,4,122933695
2017,4,122938809
2017,4,122933734
2017,4,122933738
2017,4,122943674
2017,4,122938837
2017,4,122943686
2017,4,122938855
2017,4,122938859
2017,4,122943706
2017,4,122943705
2017,4,122933817
2017,4,122943762
2017,4,122943451
2017,4,122933594
2017,4,122933595
2017,4,122933648
2017,4,122943575
2017,4,122938819
2017,4,122933754
2017,4,122938877
2017,4,122938901
2017,4,122938918
2017,4,122938920
2017,4,122938919
2017,1,122933870
2017,4,122943541
2017,4,122943552
2017,4,122943556
2017,4,122933647
2017,4,122933667
2017,4,122933686
2017,4,122938810
2017,4,122943671
2017,1,122938823
2017,4,122933739
2017,4,122943677
2017,4,122943676
2017,4,122943694
2017,4,122943707
2017,4,122938871
2017,4,122938900
2017,4,122731898
2017,4,122731998
2017,4,122732013
2017,4,122732063
2017,4,122732119
2017,4,122732166
2017,4,122732288
2017,4,122732317
2017,4,122732352
2017,1,122732380
2017,4,122732438
2017,4,122732458
2017,4,122732474
2017,4,122732543
2017,4,122732613
2017,4,122732667
2017,4,122732739
2017,4,122732753
2017,4,122732759
2017,4,122732800
2017,4,122732850
2017,4,122732888
2017,4,122732885
2017,4,122732923
2017,4,122732931
2017,4,122732964
2017,4,122733022
2017,4,122733046
2017,4,122733070
2017,4,122733134
2017,4,122733241
2017,4,122733266
2017,4,122733282
2017,4,122733334
2017,4,122733471
2017,4,122733491
2017,4,122733507
2017,4,122733525
2017,4,122733535
2017,4,122733551
2017,4,122733686
2017,4,122733794
2017,4,122733799
2017,4,122733810
2017,4,122733852
2017,4,122733864
2017,4,122733871
2017,4,122733899
2017,4,122733985
2017,3,122734004
2017,4,122734054
2017,4,122734124
2017,4,122734138
2017,4,122734175
2017,4,122734174
2017,4,122734178
2017,4,122734185
2017,4,122734251
2017,4,122734269
2017,4,122734288
2017,4,122734327
2017,4,122734358
2017,4,122734379
2017,4,122734395
2017,4,122734396
2017,4,122734425
2017,4,122734456
2017,4,122745571
2017,4,122745625
2017,4,122745697
2017,4,122745761
2017,4,122745762
2017,4,122745760
2017,4,122746063
2017,4,122746208
2017,4,122746304
2017,4,122751184
2017,3,122751381
2017,4,122568003
2017,4,122568054
2017,4,122568462
2017,4,122568467
2017,4,122568506
2017,4,122568587
2017,4,122568609
2017,4,122568617
2017,4,122568639
2017,4,122568681
2017,4,122568775
2017,4,122568866
2017,4,122568888
2017,4,122568925
2017,4,122568993
2017,1,122568998
2017,4,122569317
2017,3,122569364
2017,4,122569402
2017,4,122569414
2017,4,122569492
2017,4,122569657
2017,4,122569832
2017,4,122569918
2017,4,122569933
2017,4,122570193
2017,3,122938624
2017,4,122943450
2017,4,122933836
2017,4,122938941
2017,4,122943759
2017,4,122943455
2017,1,122938659
2017,4,122938661
2017,4,122938691
2017,3,122943542
2017,4,122943562
2017,4,122943607
2017,4,122933688
2017,4,122938813
2017,4,122938817
2017,4,122938834
2017,4,122933757
2017,4,122938864
2017,4,122938931
2017,3,122938663
2017,4,122938688
2017,4,122943561
2017,4,122933659
2017,4,122938748
2017,4,122938805
2017,4,122938812
2017,4,122938818
2017,4,122938826
2017,4,122938828
2017,4,122933751
2017,4,122938846
2017,4,122943691
2017,4,122943702
2017,1,122938860
2017,4,122943710
2017,4,122938913
2017,4,122943490
2017,4,122943528
2017,4,122938697
2017,4,122943553
2017,4,122938712
2017,4,122938751
2017,4,122938755
2017,4,122938754
2017,1,122943619
2017,4,122938760
2017,4,122943628
2017,4,122933697
2017,4,122933698
2017,4,122938790
2017,4,122943642
2017,4,122943665
2017,4,122938836
2017,4,122938839
2017,4,122938838
2017,4,122933761
2017,4,122943699
2017,4,122943697
2017,1,122938910
2017,1,122943731
2017,4,122938925
2017,4,122938937
2017,4,122938645
2017,4,122933580
2017,4,122933590
2017,4,122943487
2017,4,122938673
2017,4,122938681
2017,4,122943555
2017,3,122938750
2017,4,122943621
2017,4,122938791
2017,4,122933729
2017,4,122933745
2017,4,122933753
2017,4,122943701
2017,4,122943449
2017,4,122943492
2017,4,122938658
2017,1,122933601
2017,4,122938687
2017,4,122938686
2017,4,122943538
2017,3,122943539
2017,4,122938717
2017,4,122933668
2017,4,122933682
2017,4,122943608
2017,4,122938757
2017,4,122943618
2017,4,122938767
2017,4,122938783
2017,4,122943666
2017,4,122938820
2017,4,122933743
2017,4,122943680
2017,4,122938840
2017,4,122938841
2017,4,122938852
2017,4,122938865
2017,4,122943709
2017,4,122938944
2017,4,122943760
2017,4,122579744
2017,4,122579774
2017,4,122614891
2017,4,122579853
2017,4,122579865
2017,4,122579880
2017,3,122579889
2017,1,122579889
2017,4,122579892
2017,4,122579890
2017,4,122579891
2017,4,122579916
2017,4,122615110
2017,4,122579965
2017,4,122580077
2017,4,122580095
2017,4,122580221
2017,4,122580229
2017,4,122580245
2017,4,122580251
2017,4,122580327
2017,4,122580354
2017,4,122580369
2017,4,122580490
2017,4,122580581
2017,4,122580655
2017,4,122580652
2017,4,122580707
2017,4,122580719
2017,4,122580772
2017,4,122580777
2017,4,122580805
2017,4,122580817
2017,4,122580816
2017,4,122580922
2017,4,122581075
2017,4,122581129
2017,4,122581272
2017,4,122581337
2017,4,122581373
2017,4,122615170
2017,4,122615226
2017,4,122615313
2017,4,122615534
2017,4,122615539
2017,4,122731933
2017,4,122731966
2017,4,122732028
2017,4,122732053
2017,4,122732065
2017,4,122732099
2017,4,122732121
2017,4,122732157
2017,4,122732175
2017,4,122732212
2017,4,122732227
2017,4,122732246
2017,4,122732327
2017,4,122732364
2017,4,122732395
2017,4,122732412
2017,4,122732529
2017,4,122732538
2017,4,122732575
2017,4,122732592
2017,3,122732639
2017,4,122732744
2017,4,122732781
2017,4,122732786
2017,4,122732819
2017,1,122634818
2017,4,122634853
2017,4,122634871
2017,4,122634872
2017,4,122634875
2017,4,122634880
2017,4,122634886
2017,4,122634887
2017,4,122634891
2017,4,122634904
2017,4,122634907
2017,4,122634932
2017,4,122635178
2017,1,122635193
2017,4,122635205
2017,4,122635415
2017,4,122635637
2017,4,122635854
2017,4,122635902
2017,4,122635904
2017,4,122635909
2017,4,122635921
2017,4,122635922
2017,4,122635924
2017,4,122635935
2017,4,122635956
2017,4,122635964
2017,4,122636027
2017,4,122636031
2017,4,122636030
2017,4,122636044
2017,4,122636046
2017,4,122636047
2017,4,122636048
2017,4,122636065
2017,4,122636066
2017,4,122636085
2017,4,122636090
2017,4,122636098
2017,4,122636101
2017,4,122636104
2017,4,122636107
2017,4,122636109
2017,4,122636113
2017,4,122636135
2017,4,122636146
2017,4,122636164
2017,4,122636375
2017,4,122636381
2017,4,122636568
2017,4,122636668
2017,4,122636706
2017,4,122636784
2017,4,122636793
2017,3,122636795
2017,4,122636814
2017,4,122636833
2017,3,122636837
2017,1,122636850
2017,1,122636846
2017,3,122636861
2017,3,122636862
2017,4,122636864
2017,4,122636887
2017,4,122636895
2017,4,122636909
2017,4,122636916
2017,4,122636925
2017,3,122636950
2017,3,122636951
2017,4,122636959
2017,4,122636991
2017,4,122637026
2017,4,122637027
2017,4,122637047
2017,4,122637118
2017,2,122637127
2017,4,122637157
2017,4,122637250
2017,4,122734499
2017,4,122734503
2017,4,122734824
2017,4,122734781
2017,4,122734806
2017,4,122734857
2017,4,122734878
2017,4,122734906
2017,4,122734988
2017,4,122735002
2017,4,122735073
2017,3,122735087
2017,4,122735099
2017,4,122735225
2017,3,122735268
2017,4,122735334
2017,4,122735373
2017,4,122735380
2017,4,122735496
2017,4,122735586
2017,4,122735584
2017,4,122735585
2017,4,122735656
2017,4,122735678
2017,4,122735820
2017,4,122735965
2017,4,122735985
2017,4,122736169
2017,4,122736170
2017,4,122736287
2017,3,122736433
2017,3,122736438
2017,3,122736501
2017,3,122736530
2017,3,122736560
2017,3,122736586
2017,3,122736600
2017,3,122736618
2017,3,122736689
2017,4,122736846
2017,4,122736871
2017,4,122736925
2017,4,122736942
2017,4,122736973
2017,4,122737001
2017,4,122567987
2017,4,122568047
2017,4,122568094
2017,4,122568161
2017,4,122568195
2017,2,122568245
2017,4,122568325
2017,3,122568393
2017,4,122568435
2017,4,122568453
2017,4,122568473
2017,4,122568501
2017,4,122568536
2017,4,122568557
2017,4,122568653
2017,4,122568793
2017,4,122568884
2017,4,122568957
2017,4,122737085
2017,4,122737133
2017,4,122737256
2017,4,122569096
2017,4,122569128
2017,4,122737277
2017,4,122569237
2017,1,122569262
2017,4,122569309
2017,4,122569357
2017,4,122569350
2017,4,122569397
2017,4,122569413
2017,4,122569435
2017,4,122569452
2017,3,122569477
2017,3,122569471
2017,4,122569600
2017,4,122569646
2017,4,122569710
2017,4,122737550
2017,4,122569814
2017,4,122569871
2017,4,122569908
2017,4,122569927
2017,4,122569960
2017,4,122570018
2017,4,122570059
2017,4,122737554
2017,4,122570160
2017,4,122570184
2017,4,122737568
2017,4,122737583
2017,4,122570293
2017,4,122570323
2017,4,122570390
2017,4,122570397
2017,4,122570422
2017,4,122570490
2017,4,122570538
2017,4,122737772
2017,4,122737787
2017,4,122737799
2017,4,122737813
2017,4,122737883
2017,4,122737934
2017,1,122738080
2017,3,122738119
2017,3,122738140
2017,4,122730630
2017,4,122730667
2017,4,122730611
2017,4,122730676
2017,4,122734477
2017,4,122730810
2017,4,122736130
2017,4,122730875
2017,4,122730939
2017,4,122730965
2017,4,122734505
2017,4,122731106
2017,4,122731156
2017,4,122731174
2017,4,122731182
2017,4,122731190
2017,4,122731233
2017,4,122731248
2017,4,122731246
2017,4,122731313
2017,4,122731396
2017,4,122731463
2017,4,122731481
2017,1,122731491
2017,1,122731494
2017,3,122731511
2017,4,122731531
2017,4,122731551
2017,4,122731629
2017,4,122731648
2017,4,122731666
2017,4,122731683
2017,4,122731715
2017,4,122731730
2017,4,122731741
2017,4,122731846
2017,4,122731873
2017,4,122734538
2017,4,122734588
2017,4,122734607
2017,4,122734638
2017,4,122734692
2017,4,122734772
2017,4,122734789
2017,4,122734798
2017,4,122734825
2017,4,122734847
2017,4,122734893
2017,4,122735004
2017,4,122735006
2017,4,122735054
2017,4,122735068
2017,4,122735083
2017,4,122735135
2017,4,122735171
2017,4,122735175
2017,4,122735186
2017,4,122735265
2017,4,122735294
2017,4,122735356
2017,4,122735392
2017,4,122735415
2017,4,122735455
2017,4,122735480
2017,4,122735499
2017,4,122735525
2017,4,122735546
2017,4,122735576
2017,4,122735668
2017,4,122735701
2017,4,122735715
2017,4,122735714
2017,4,122735737
2017,4,122735815
2017,4,122735832
2017,4,122735926
2017,4,122735951
2017,3,122735988
2017,4,122736021
2017,4,122736031
2017,4,122736114
2017,4,122736156
2017,4,122736256
2017,4,122736291
2017,4,122736847
2017,4,122736991
2017,4,122737138
2017,1,122746311
2017,3,122752669
2017,4,122754727
2017,4,122933617
2017,3,122933618
2017,3,122933633
2017,4,122938780
2017,4,122943640
2017,4,122943664
2017,4,122938829
2017,4,122933775
2017,4,122933819
2017,4,122938903
2017,4,122943725
2017,4,122585307
2017,4,122579783
2017,4,122579836
2017,4,122579995
2017,4,122585639
2017,4,122580063
2017,4,122580084
2017,4,122580206
2017,4,122580278
2017,4,122585351
2017,4,122580321
2017,4,122580347
2017,4,122580403
2017,4,122580431
2017,3,122580438
2017,4,122580447
2017,4,122580506
2017,4,122586524
2017,4,122580624
2017,4,122580761
2017,4,122581043
2017,4,122580981
2017,4,122580984
2017,3,122581013
2017,3,122581018
2017,4,122581097
2017,4,122581132
2017,4,122581410
2017,4,122581419
2017,4,122581445
2017,4,122581480
2017,4,122581598
2017,4,122585311
2017,4,122585262
2017,4,122585325
2017,4,122585381
2017,4,122585441
2017,4,122585461
2017,4,122585564
2017,4,122585586
2017,4,122585627
2017,1,122585650
2017,4,122585708
2017,4,122585758
2017,4,122585782
2017,4,122585816
2017,4,122585838
2017,4,122585899
2017,4,122585907
2017,1,122585950
2017,4,122585984
2017,4,122586032
2017,4,122586093
2017,4,122586097
2017,4,122586128
2017,4,122586166
2017,4,122586198
2017,4,122586421
2017,3,122586649
2017,4,122586682
2017,4,122586703
2017,3,122586797
2017,4,122586812
2017,4,122586887
2017,4,122587008
2017,3,122587039
2017,4,122587070
2017,4,122587079
2017,4,122587102
2017,4,122587110
2017,4,122587195
2017,4,122587220
2017,4,122587292
2017,4,122587300
2017,4,122587306
2017,4,122587328
2017,3,122587340
2017,4,122587397
2017,3,122587415
2017,4,122587446
2017,4,122587471
2017,4,122587569
2017,4,122587566
2017,4,122587583
2017,4,122587630
2017,1,122587701
2017,4,122587717
2017,4,122587720
2017,1,122587770
2017,4,122587830
2017,4,122587831
2017,4,122585236
2017,4,122585272
2017,4,122585285
2017,4,122585318
2017,4,122585392
2017,4,122585413
2017,4,122585426
2017,4,122585525
2017,4,122585547
2017,4,122585558
2017,4,122585559
2017,4,122585686
2017,4,122585696
2017,4,122585728
2017,4,122585743
2017,4,122585783
2017,4,122585795
2017,4,122585855
2017,4,122585912
2017,4,122586025
2017,4,122586156
2017,4,122586252
2017,4,122586277
2017,4,122586311
2017,4,122586349
2017,4,122586379
2017,4,122586431
2017,4,122586446
2017,4,122586458
2017,4,122586503
2017,4,122586506
2017,4,122586517
2017,4,122586577
2017,4,122586864
2017,4,122586919
2017,4,122586931
2017,4,122586943
2017,4,122586977
2017,4,122587021
2017,3,122587061
2017,4,122587134
2017,4,122587221
2017,4,122587309
2017,4,122587322
2017,4,122587337
2017,3,122587395
2017,3,122587399
2017,4,122587419
2017,4,122587433
2017,4,122587437
2017,4,122587525
2017,4,122587642
2017,4,122587649
2017,4,122587691
2017,3,122587696
2017,4,122587773
2017,4,122938641
2017,4,122938666
2017,4,122933605
2017,4,122938718
2017,1,122933657
2017,4,122938728
2017,4,122938727
2017,4,122943620
2017,4,122933703
2017,1,122933728
2017,4,122933737
2017,4,122933748
2017,4,122933760
2017,4,122943695
2017,4,122943696
2017,4,122943698
2017,4,122933772
2017,4,122943713
