"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,130278916,6
2019,130278914,6
2019,130278907,4
2019,130278915,6
2019,130283415,4
2019,130279021,5
2019,130279022,5
2019,130279025,4
2019,130279048,4
2019,130279081,5
2019,130279091,4
2019,130279101,5
2019,130279110,4
2019,130279176,4
2019,130279177,5
2019,130279180,4
2019,130279191,5
2019,130279197,5
2019,130279272,4
2019,130279382,5
2019,130279381,4
2019,130279392,4
2019,130279398,5
2019,130279397,5
2019,130279423,6
2019,130279440,5
2019,130277826,4
2019,130279454,5
2019,130279482,4
2019,130283943,4
2019,130287962,5
2019,130287963,5
2019,130287960,5
2019,130287959,5
2019,130287958,5
2019,130287957,5
2019,130279498,4
2019,130287968,5
2019,130279503,4
2019,130279513,5
2019,130279514,4
2019,130279515,4
2019,130279528,5
2019,130279541,4
2019,130279547,4
2019,130284059,4
2019,130279579,5
2019,130279580,5
2019,130279589,5
2019,130279602,5
2019,130279612,5
2019,130279669,5
2019,130279681,4
2019,130284392,5
2019,130279695,4
2019,130279697,5
2019,130279773,5
2019,130279781,5
2019,130279796,4
2019,130279809,4
2019,130288697,5
2019,130284741,5
2019,130284742,5
2019,130279894,5
2019,130284826,4
2019,130284827,4
2019,130284825,4
2019,130279909,6
2019,130288792,4
2019,130280108,4
2019,130280113,8
2019,130280229,4
2019,130278983,5
2019,130279385,5
2019,130279409,4
2019,130279413,5
2019,130279415,4
2019,130279425,4
2019,130279427,5
2019,130279443,5
2019,130279457,5
2019,130279458,5
2019,130279495,4
2019,130279507,5
2019,130279517,4
2019,130279534,4
2019,130279542,5
2019,130279545,4
2019,130279551,4
2019,130279569,4
2019,130279570,5
2019,130279594,4
2019,130279601,5
2019,130279603,2
2019,130284190,5
2019,130279645,4
2019,130279856,5
2019,130279917,4
2019,130280018,5
2019,130280017,5
2019,130280019,5
2019,130280020,5
2019,130280043,5
2019,130280095,5
2019,130280203,4
2019,130288945,5
2019,130288946,5
2019,130288947,5
2019,130280207,5
2019,130280260,5
2019,130280287,4
2019,130280308,4
2019,130280336,4
2019,130280418,3
2019,130281905,5
2019,130292079,5
2019,130292145,5
2019,130281883,4
2019,130281990,4
2019,130282008,3
2019,130282013,5
2019,130300097,4
2019,130282020,4
2019,130300110,4
2019,130282034,5
2019,130282040,5
2019,130282059,5
2019,130282080,4
2019,130292511,5
2019,130282086,4
2019,130292537,5
2019,130292539,5
2019,130292538,5
2019,130282134,5
2019,130292709,5
2019,130300123,6
2019,130282182,4
2019,130282188,4
2019,130282192,5
2019,130299348,5
2019,130287118,4
2019,130287119,4
2019,130287120,4
2019,130299349,4
2019,130299358,4
2019,130282200,4
2019,130292798,4
2019,130287128,4
2019,130282211,4
2019,130299361,4
2019,130299363,4
2019,130299364,5
2019,130282295,4
2019,130296355,5
2019,130299703,4
2019,130282391,4
2019,130293388,5
2019,130293386,5
2019,130287230,5
2019,130287231,5
2019,130293387,5
2019,130282418,5
2019,130300148,4
2019,130282435,4
2019,130282440,5
2019,130282446,5
2019,130287265,3
2019,130282463,4
2019,130299367,5
2019,130299368,5
2019,130282527,4
2019,130299446,5
2019,130282581,5
2019,130293710,5
2019,130282582,5
2019,130282601,5
2019,130282605,5
2019,130293814,4
2019,130300160,5
2019,130300165,5
2019,130300168,5
2019,130300189,4
2019,130300190,5
2019,130293880,4
2019,130293881,5
2019,130282650,5
2019,130293982,5
2019,130300191,5
2019,130282714,5
2019,130294291,4
2019,130299205,4
2019,130282802,5
2019,130282803,4
2019,130299518,4
2019,130282811,5
2019,130300213,4
2019,130282833,4
2019,130282846,4
2019,130282851,4
2019,130282853,4
2019,130294398,5
2019,130282869,5
2019,130282870,4
2019,130287462,4
2019,130294433,6
2019,130294447,4
2019,130300228,4
2019,130294527,5
2019,130297954,4
2019,130297972,5
2019,130297979,4
2019,130298010,4
2019,130294666,5
2019,130294673,5
2019,130298023,5
2019,130298027,4
2019,130298029,5
2019,130287510,5
2019,130298050,5
2019,130298069,4
2019,130300233,4
2019,130294872,5
2019,130294871,5
2019,130299576,4
2019,130294916,4
2019,130294917,4
2019,130298119,4
2019,130298122,5
2019,130298232,4
2019,130298234,4
2019,130287633,5
2019,130298245,4
2019,130298269,4
2019,130298284,5
2019,130298287,5
2019,130298290,4
2019,130298296,4
2019,130295325,5
2019,130298317,5
2019,130298341,5
2019,130298357,6
2019,130295424,5
2019,130298377,4
2019,130299651,5
2019,130298464,5
2019,130295569,4
2019,130298469,4
2019,130298486,5
2019,130295658,5
2019,130298521,5
2019,130300258,4
2019,130300259,5
2019,130298529,5
2019,130298547,3
2019,130298557,5
2019,130298580,5
2019,130298587,4
2019,130298603,5
2019,130299765,5
2019,130298622,5
2019,130299469,5
2019,130299776,4
2019,130299795,5
2019,130298638,4
2019,130298654,5
2019,130298656,8
2019,130298656,1
2019,130299828,4
2019,130295830,4
2019,130287825,5
2019,130298698,3
2019,130298714,5
2019,130298726,5
2019,130300255,5
2019,130298777,5
2019,130298849,4
2019,130298851,5
2019,130298864,5
2019,130298865,5
2019,130298874,4
2019,130298885,5
2019,130298896,5
2019,130302989,5
2019,130299567,5
2019,130298913,4
2019,130298932,4
2019,130298937,5
2019,130298943,5
2019,130298953,5
2019,130298952,5
2019,130298984,5
2019,130299011,5
2019,130296186,5
2019,130299027,4
2019,130299041,3
2019,130296226,5
2019,130303125,4
2019,130299066,5
2019,130303129,5
2019,130296248,5
2019,130299079,5
2019,130299080,5
2019,130296260,5
2019,130299098,4
2019,130296267,4
2019,130300022,5
2019,130299111,5
2019,130299113,5
2019,130299112,5
2019,130296290,4
2019,130299125,4
2019,130299128,4
2019,130300025,4
2019,130296344,4
2019,130299162,5
2019,130299721,4
2019,130299181,4
2019,130303197,3
2019,130299196,4
2019,130299202,4
2019,130299208,4
2019,130299209,5
2019,130299212,4
2019,130303230,4
2019,130299247,5
2019,130299245,5
2019,130299246,5
2019,130299244,5
2019,130300069,5
2019,130299315,4
2019,130299318,5
2019,130303246,6
2019,130299325,5
2019,130299369,5
2019,130299370,5
2019,130299380,4
2019,130299383,4
2019,130299384,4
2019,130303307,5
2019,130303308,5
2019,130299394,4
2019,130300252,5
2019,130299447,5
2019,130299449,5
2019,130299464,4
2019,130299470,5
2019,130299513,4
2019,130296767,5
2019,130296766,5
2019,130299624,5
2019,130299643,5
2019,130299653,4
2019,130299653,2
2019,130299663,5
2019,130299667,5
2019,130299673,4
2019,130299717,5
2019,130299719,4
2019,130303430,4
2019,130299839,3
2019,130297023,5
2019,130299907,5
2019,130300015,5
2019,130300039,4
2019,130300040,4
2019,130300064,4
2019,130300091,5
2019,130300090,5
2019,130300115,4
2019,130300130,4
2019,130300145,5
2019,130300146,5
2019,130300147,5
2019,130300156,5
2019,130300153,5
2019,130300157,5
2019,130300155,5
2019,130300152,5
2019,130300154,5
2019,130300159,5
2019,130300234,5
2019,130300335,5
2019,130300428,5
2019,134758777,5
2019,134758779,5
2019,134758778,5
2019,134758891,5
2019,134758892,5
2019,134758889,5
2019,134758893,5
2019,134747602,5
2019,134760213,5
2019,131569958,5
2019,131566998,5
2019,131567006,5
2019,131570222,5
2019,131573293,3
2019,131567268,4
2019,131573331,5
2019,131573431,5
2019,131567642,4
2019,131567682,5
2019,131577917,5
2019,131578037,5
2019,131574199,5
2019,131578199,4
2019,131574229,4
2019,131578518,4
2019,131571474,5
2019,131578641,5
2019,131578672,5
2019,131578675,5
2019,131578676,5
2019,131571702,5
2019,131578684,5
2019,131578693,4
2019,131578691,5
2019,131574900,4
2019,131578706,4
2019,131578707,4
2019,131578712,5
2019,131578716,5
2019,131579393,4
2019,131578725,5
2019,131578729,5
2019,131578746,4
2019,131571819,5
2019,131578767,4
2019,131578771,5
2019,131578772,5
2019,130279844,5
2019,130279842,5
2019,130279843,5
2019,130279830,4
2019,130279841,5
2019,130279859,4
2019,130284766,5
2019,130288794,5
2019,130280104,4
2019,130288916,5
2019,130288915,5
2019,130288918,5
2019,130280161,4
2019,130280165,5
2019,130285118,5
2019,130280204,4
2019,130280208,5
2019,130280211,4
2019,130280244,4
2019,130280253,4
2019,130280264,6
2019,130289049,4
2019,130280317,5
2019,130289078,4
2019,130280333,5
2019,130280341,5
2019,130280425,5
2019,130280428,4
2019,130280464,4
2019,130280466,5
2019,130280470,4
2019,130280483,4
2019,130280496,4
2019,130280499,4
2019,130280501,5
2019,130289355,5
2019,130285396,4
2019,130285400,4
2019,130280536,3
2019,130280536,1
2019,130280538,2
2019,130280538,1
2019,130280538,3
2019,130280582,4
2019,130280599,5
2019,130280612,5
2019,130280613,4
2019,130285650,4
2019,130280648,5
2019,130280692,4
2019,130280721,4
2019,130280724,4
2019,130280732,4
2019,130280758,4
2019,130280768,5
2019,130280778,5
2019,130280781,4
2019,130285902,5
2019,130289979,5
2019,130280802,4
2019,130280832,4
2019,130280841,4
2019,130290095,5
2019,130280849,5
2019,130280855,4
2019,130280856,5
2019,130280860,4
2019,130280865,4
2019,130280873,4
2019,130280874,5
2019,130290220,5
2019,130290229,5
2019,130280894,5
2019,130280893,5
2019,130280903,5
2019,130280904,5
2019,130280905,5
2019,130280916,4
2019,130280930,4
2019,130280943,5
2019,130280946,4
2019,130280947,5
2019,130280951,5
2019,130280962,4
2019,130290502,4
2019,130280975,4
2019,130280984,5
2019,130281004,5
2019,130281010,4
2019,130281018,6
2019,130281020,4
2019,130290555,4
2019,130281035,4
2019,130281042,5
2019,130290601,6
2019,130281080,4
2019,130286224,5
2019,130281105,5
2019,130281114,4
2019,130281125,5
2019,130281129,4
2019,130281162,5
2019,130281171,5
2019,130281230,4
2019,130290899,5
2019,130281260,5
2019,130281269,4
2019,130290997,4
2019,130281312,4
2019,130281320,4
2019,130281329,5
2019,130281330,5
2019,130281332,6
2019,130281333,6
2019,130281377,8
2019,130281394,5
2019,130281401,4
2019,130281414,4
2019,130281417,5
