"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,33418934,111908626,3,05-JUN-18,2,"N",16,5,21,"M",1,3,"R","","",21,0
2018,33408538,111908626,1,05-JUN-18,2,"N",16,5,24,"M",1,3,"R","","",24,0
2018,33416423,111908626,2,05-JUN-18,2,"N",16,5,19,"M",1,3,"R","","",19,0
2018,33418965,111908702,1,09-OCT-18,3,"N",39,5,45,"M",1,2,"R","","",45,0
2018,33408564,111908708,1,19-NOV-18,2,"N",39,5,56,"M",1,3,"N","","",56,0
2018,33418980,111908747,1,11-OCT-18,3,"N",27,5,40,"M",1,2,"R","","",40,0
2018,33418986,111912675,1,19-NOV-18,2,"N",5,5,51,"M",0,3,"N","","",51,0
2018,33416482,111908796,1,04-NOV-18,2,"N",16,5,37,"F",1,2,"N","","",37,0
2018,33408612,111908827,1,27-AUG-18,2,"N",23,5,26,"F",1,2,"","","",26,0
2018,33419013,111908835,1,09-OCT-18,1,"N",23,5,37,"F",1,2,"","","",37,0
2018,33416516,111908893,1,07-OCT-18,2,"N",16,5,41,"M",1,2,"N","","",41,0
2018,33407835,111911236,1,07-NOV-18,2,"N",16,5,27,"F",1,3,"U","","",27,0
2018,33415812,111911236,2,07-NOV-18,2,"N",16,5,37,"F",1,2,"U","","",37,0
2018,33413193,111903124,2,05-FEB-18,1,"N",23,5,33,"M",1,2,"N","","",33,0
2018,33413265,111903220,1,03-NOV-18,2,"N",23,5,44,"M",1,2,"R","","",44,0
2018,33413278,111911366,1,06-FEB-18,3,"N",51,5,34,"M",1,2,"R","","",34,0
2018,33415925,111907589,1,18-JUL-18,3,"N",5,5,59,"M",2,2,"R","","",59,0
2018,33408013,111907688,1,06-DEC-18,3,"N",23,5,37,"M",1,2,"N","","",37,0
2018,33408019,111903503,1,23-DEC-18,2,"N",23,5,31,"M",1,2,"R","","",31,0
2018,33408064,111911583,1,14-NOV-18,2,"N",23,5,38,"F",1,1,"R","","",38,0
2018,33416031,111911720,1,09-NOV-18,2,"N",23,5,35,"M",1,2,"R","","",35,0
2018,33408140,111911745,1,23-FEB-18,1,"N",16,5,47,"M",2,2,"N","","",47,0
2018,33413449,111903742,1,04-JUN-18,1,"N",51,5,38,"M",2,2,"N","","",38,0
2018,33413452,111907905,1,24-MAY-18,2,"N",16,5,52,"M",1,2,"R","","",52,0
2018,33416464,111908761,2,25-OCT-18,2,"N",16,5,47,"F",1,3,"R","","",47,0
2018,33418984,111908761,3,25-OCT-18,2,"N",16,5,45,"M",1,3,"R","","",45,0
2018,33418992,111908777,1,24-NOV-18,1,"N",51,5,21,"M",1,2,"R","","",21,0
2018,33408614,111908829,1,23-OCT-18,1,"N",5,5,35,"F",1,2,"","","",35,0
2018,33419020,111908844,1,26-DEC-18,2,"N",16,5,18,"F",1,2,"N","","",18,0
