"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,122139772,20,200,,134977618
2019,122139771,15,970,13-NOV-19,134977617
2019,122129892,38,400,,134967814
2019,122129892,20,15,,134967815
2019,122129893,3,20000,01-APR-19,134977627
2019,122129892,3,20000,,134967816
2019,122139785,20,1,,134977632
2019,122129900,20,56,,134967826
2019,122139805,35,200,,134972515
2019,122129939,52,0,,134967872
2019,122134711,63,300,,134972518
2019,122134711,42,150,,134972517
2019,122139816,10,,,134977663
2019,122129954,20,1,,134967905
2019,122139820,20,300,,134977667
2019,122139822,61,350,,134977668
2019,122139822,6,100,,134977669
2019,122139832,10,,,134977680
2019,122139835,13,229,,134967934
2019,122139836,13,229,05-DEC-19,134967935
2019,122129991,63,150,,134977690
2019,122129991,38,10,,134967946
2019,122139845,63,500,,134977692
2019,122139848,10,,,134972530
2019,122139854,20,140,,134967961
2019,122139861,10,,,134977706
2019,122139864,9,0,,134977708
2019,122139912,38,2100,,134968052
2019,122139917,3,5000,29-OCT-19,134968054
2019,122139917,38,10,29-OCT-19,134968055
2019,122139918,38,10,,134977773
2019,122139918,3,5000,,134977774
2019,122139921,6,100,,134977777
2019,122139929,47,0,,134977784
2019,122139933,63,8110,,134977792
2019,122139934,63,8110,22-OCT-19,134977793
2019,122130115,4,400,,134968082
2019,122130116,4,400,14-DEC-19,134968083
2019,122139937,31,500,,134977795
2019,122139939,16,300,,134977798
2019,122139939,29,50,,134977797
2019,122130122,63,1,,134968090
2019,122139944,25,80,,134977803
2019,122139950,10,151,,134977809
2019,122139954,25,50,,134977812
2019,122139954,20,25,,134977813
2019,122130141,20,20,,134968119
2019,122130141,9,0,,134968117
2019,122130141,61,100,,134968118
2019,122139960,54,724,,134977819
2019,122139960,15,1,,134977820
2019,122139961,3,600,,134977821
2019,122139962,10,2,,134977823
2019,122139962,11,2,,134977822
2019,122130148,3,30000,,134968126
2019,122139965,20,1250,,134977827
2019,122130155,38,40,,134968133
2019,122130159,9,0,,134968138
2019,122130159,63,480,,134968137
2019,122139966,62,200,,134977828
2019,122130163,26,700,,134968141
2019,122130164,29,1,,134968142
2019,122130168,63,20,,134968150
2019,122139974,63,1,,134977838
2019,122130171,20,220,,134977839
2019,122130171,8,25,,134977841
2019,122130171,16,200,,134977840
2019,122139977,19,37,,134977843
2019,122139978,19,37,24-DEC-19,134977844
2019,122139983,7,860,,134977850
2019,122139984,7,90,,134977851
2019,122139989,63,500,,134977857
2019,122130185,63,300,,134968170
2019,122139990,3,5000,,134968171
2019,122139993,61,300,,134968175
2019,122130189,20,4700,,134968176
2019,122139995,63,1,,134977863
2019,122139995,3,1,,134977864
2019,122140001,20,4000,,134977871
2019,122140001,17,100,,134977872
2019,122140002,7,1000,01-NOV-19,134977874
2019,122130212,7,1000,,134968202
2019,122130217,25,100,,134968208
2019,122140004,10,,,134977877
2019,122130219,20,816,,134968210
2019,122140007,19,1020,,134968211
2019,122140011,63,11,,134977885
2019,122140012,8,133,,134977886
2019,122140018,20,115,,134977892
2019,122140018,2,12,,134977893
2019,122140030,17,550,,134977906
2019,122140030,6,10000,,134968252
2019,122140038,61,600,,134977913
2019,122140051,63,330,,134977933
2019,122140051,26,1830,,134977930
2019,122140051,7,175,,134977932
2019,122130269,3,2300,,134968274
2019,122140060,20,10,,134977940
2019,122140060,9,0,,134977941
2019,122140061,21,1,27-AUG-19,134977944
2019,122140060,21,1,,134977943
2019,122140061,51,0,27-AUG-19,134977945
2019,122140060,51,0,,134977942
2019,122140067,9,0,,134977950
2019,122140067,3,10000,,134977951
2019,122140071,52,0,,134977955
2019,122140075,52,0,,134977959
2019,122130283,51,0,,134968297
2019,122130283,49,308,,134968298
2019,122130283,13,2500,,134968295
2019,122130283,61,1000,,134968296
2019,122130283,63,191,,134968294
2019,122130283,17,500,,134968293
2019,122130283,20,42499,,134968299
2019,122130283,3,1500,,134968301
2019,122130283,10,,,134968300
2019,122140093,3,50000,,134977980
2019,122140099,63,210,,134977989
2019,122140105,52,0,,134977994
2019,122130337,20,4300,,134968360
2019,122140146,31,1500,,134972667
2019,122130343,52,0,,134968363
2019,122140149,63,50,,134978050
2019,122130348,3,2000,26-DEC-19,134978053
2019,122140157,52,0,,134968371
2019,122140156,19,138,12-DEC-19,134978057
2019,122130349,10,,,134968370
2019,122140155,19,138,,134978056
2019,122134828,19,670,,134972671
2019,122140169,19,96,,134978072
2019,122130359,25,100,,134968384
2019,122140178,42,50,,134972680
2019,122140179,42,50,,134978089
2019,122140181,3,2000,,134978091
2019,122140195,20,180,,134978112
2019,122140199,63,1,,134978116
2019,122130373,3,1,07-DEC-19,134978115
2019,122140209,63,111,,134978128
2019,122130376,6,500,,134972685
2019,122140219,19,1,,134978138
2019,122140230,52,0,,134972689
2019,122130382,52,0,,134978160
2019,122140235,38,20,,134978161
2019,122140257,20,1400,,134978190
2019,122140285,3,2000,,134978217
2019,122130410,61,1000,,134968442
2019,122140290,21,1,,134978224
2019,122140290,6,114,,134978223
2019,122140292,3,5000,,134978227
2019,122140302,19,100,,134968461
2019,122140303,19,100,11-NOV-19,134972710
2019,122140305,3,10000,11-DEC-19,134978237
2019,122130422,63,1,,134968467
2019,122130422,38,8000,,134968465
2019,122130422,20,30,,134968466
2019,122130423,3,10000,,134978240
2019,122140325,10,,,134972719
2019,122130440,20,40,,134968490
2019,122140338,63,300,,134978277
2019,122140342,38,1,,134978280
2019,122134870,11,1,,134972725
2019,122140352,20,3299,,134978290
2019,122140367,7,1929,,134978300
2019,122134889,25,20,,134972750
2019,122134889,51,0,,134972752
2019,122134889,20,100,,134972751
2019,122134888,10,,,134972749
2019,122130478,25,800,,134968530
2019,122130478,9,0,,134968533
2019,122130478,20,800,,134972754
2019,122140383,20,500,,134978318
2019,122140393,30,100,,134978327
2019,122140393,63,50,,134978328
2019,122130498,20,2,03-NOV-19,134968559
2019,122140415,20,2,,134978348
2019,122140417,10,,,134972773
2019,122134910,20,3910,,134978353
2019,122140427,10,,,134968566
2019,122140435,63,150,,134978362
2019,122134912,3,20000,,134978361
2019,122140440,10,,,134978366
2019,122130520,3,15000,,134978385
2019,122140453,3,1000,30-NOV-19,134968587
2019,122130524,20,1500,,134968591
2019,122140457,63,1,,134968594
2019,122140457,13,500,,134968593
2019,122140457,10,,,134978390
2019,122140462,63,322,,134968597
2019,122140463,63,322,29-DEC-19,134978395
2019,122130529,3,100,,134968599
2019,122134922,63,1,,134972788
2019,122140483,3,4000,17-DEC-19,134978414
2019,122140482,3,4000,,134978413
2019,122130549,26,200,,134968626
2019,122130554,29,1,,134968628
2019,122140496,10,,,134978428
2019,122140504,10,,,134968649
2019,122130570,10,,,134978436
2019,122140514,10,,,134978449
2019,122140521,63,50,,134978452
2019,122130589,3,1500,,134978455
2019,122140534,25,200,,134978464
2019,122140536,3,5000,,134978466
2019,122140538,3,500,,134978467
2019,122140540,3,10000,13-DEC-19,134978469
2019,122140542,47,0,,134978471
2019,122140542,10,,,134978473
2019,122140542,61,500,,134978470
2019,122140542,38,1,,134978472
2019,122140550,9,0,,134978482
2019,122140550,20,30,,134978481
2019,122140551,3,10000,13-DEC-19,134978485
2019,122140550,3,10000,,134978484
2019,122140550,25,10,,134978483
2019,122140553,16,1000,,134968714
2019,122140557,3,5000,,134978489
2019,122140559,20,37923,,134978491
2019,122140561,20,9297,,134978494
2019,122140568,3,15000,,134978499
