"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,5,89854169,1,11,7000254
2016,5,89854259,1,11,7000255
2016,4,89863777,1,11,7000294
2016,5,89863780,1,11,7000295
2016,5,89863797,1,11,7000296
2016,5,89863834,1,11,7000297
2016,4,89863847,1,11,7000298
2016,5,89863848,1,11,7000299
2016,5,91342074,1,11,7004636
2016,5,91342162,1,11,7004648
2016,4,91342201,1,11,7004650
2016,5,91342208,1,11,7004651
2016,5,91342225,1,11,7004652
2016,5,91342226,1,11,7004653
2016,5,91342228,1,11,7004654
2016,5,91342237,1,11,7004656
2016,5,91342241,1,11,7004657
2016,5,91342250,1,11,7004658
2016,5,91342251,1,11,7004659
2016,5,91342257,1,11,7004660
2016,5,91342261,1,11,7004661
2016,5,91342311,1,11,7004673
2016,5,91342316,1,11,7004674
2016,5,91342323,1,11,7004675
2016,5,91342325,1,11,7004676
2016,5,91342335,1,11,7004677
2016,4,92314369,1,11,7022572
2016,5,91704460,1,11,7022581
2016,5,93537803,1,11,7022582
2016,5,89873271,1,11,7022583
2016,4,91094074,1,11,7022584
2016,5,93537843,1,11,7022585
2016,5,89863778,1,11,7022608
2016,5,91694893,1,11,7022609
2016,4,89863782,1,11,7022610
2016,5,93528254,1,11,7022611
2016,5,92917324,1,11,7022621
2016,5,91084539,1,11,7022622
2016,5,94138873,1,11,7022623
2016,5,91952220,1,11,7022695
2016,17,89510467,1,11,7022696
2016,5,93175157,1,11,7022697
2016,16,93175636,1,11,7022698
2016,5,91346544,1,11,7022702
2016,5,93791534,1,11,7022703
2016,4,90120950,0,,7040549
2016,5,90123509,1.001,10,7040550
2016,5,90123515,0,,7040551
2016,5,90124077,0,,7040583
2016,5,90124078,0,,7040584
2016,5,90124292,0,,7040585
2016,17,90125099,0,,7040588
2016,5,90124821,0,,7040595
2016,16,90121544,0,,7040596
2016,4,90123806,0,,7040597
2016,4,90123826,0,,7040598
2016,4,90123851,0,,7040599
2016,15,90123869,0,,7040600
2016,5,90119942,0,,7040614
2016,8,90120590,0,,7040615
2016,4,90120860,0,,7040626
2016,8,96319770,1,1,7958653
2016,5,89873237,1,11,7000538
2016,5,89873254,1,11,7000539
2016,5,89873295,1,11,7000541
2016,4,89873305,1,11,7000542
2016,5,91345235,1,11,7004952
2016,5,91345246,1,11,7004953
2016,5,91345261,1,11,7004954
2016,5,91345320,1,11,7004956
2016,5,91345321,1,11,7004957
2016,5,91341887,1,11,7004959
2016,5,91341984,1,11,7004960
2016,4,91341987,1,11,7004961
2016,5,91341999,1,11,7004962
2016,17,91342740,1,11,7004967
2016,5,91342762,1,11,7004968
2016,5,91342800,1,11,7004970
2016,5,91342819,1,11,7004971
2016,5,91342840,1,11,7004972
2016,5,91345403,1,11,7004973
2016,16,91347514,1,11,7004974
2016,5,91347547,1,11,7004975
2016,5,91342945,1,11,7004978
2016,5,91343035,1,11,7004980
2016,5,91345513,1,11,7004981
2016,5,91345524,1,11,7004982
2016,5,91345527,1,11,7004983
2016,2,91345544,1,11,7004984
2016,5,91345559,1,11,7004985
2016,5,91345562,1,11,7004986
2016,5,91345576,1,11,7004987
2016,5,91345578,1,11,7004988
2016,5,91345582,1,11,7004989
2016,5,91345598,1,11,7004990
2016,5,91343074,1,11,7004994
2016,5,91343099,1,11,7004995
2016,4,91343131,1,11,7004996
2016,5,91343132,1,11,7004997
2016,5,91343135,1,11,7004998
2016,5,91343136,1,11,7004999
2016,5,91343137,1,11,7005000
2016,5,91346889,1,11,7005001
2016,5,91343325,1,11,7005006
2016,5,91343328,1,11,7005007
2016,5,91343403,1,11,7005008
2016,5,91346891,1,11,7005009
2016,5,91346980,1,11,7005010
2016,5,91346988,1,11,7005011
2016,4,91346996,1,11,7005012
2016,5,91347010,1,11,7005013
2016,4,91347017,1,11,7005014
2016,5,91343410,1,11,7005018
2016,5,91343449,1,11,7005019
2016,5,91347061,1,11,7005021
2016,5,91345638,1,11,7005023
2016,5,91345640,1,11,7005024
2016,4,91345731,1,11,7005025
2016,5,91341561,1,11,7005035
2016,5,91341569,1,11,7005036
2016,5,91345859,1,11,7005043
2016,5,91345860,1,11,7005044
2016,5,91341576,1,11,7005048
2016,5,91341610,1,11,7005049
2016,5,91342373,1,11,7005055
2016,5,91342415,1,11,7005056
2016,5,91346002,1,11,7005057
2016,5,91346038,1,11,7005058
2016,5,91346053,1,11,7005059
2016,5,91346061,1,11,7005060
2016,5,91346064,1,11,7005061
2016,4,91346071,1,11,7005062
