"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2016,91951738,86110152,4,,
2016,90119825,86111110,7,,
2016,92563390,84820860,6,,
2016,90732374,88048668,5,,
2016,93177380,85097275,7,,
2016,89512915,87865108,6,,
2016,90119872,86114043,1,,
2016,91341819,86115899,5,,
2016,93176390,84670549,7,,
2016,89513955,82992810,4,,
2016,90125046,88051245,6,,
2016,93788179,84674564,7,,
2016,93177519,87470952,7,,
2016,90123127,87473932,6,,
2016,89515076,84091082,7,,
2016,93786084,86768738,7,,
2016,93788267,84678658,7,1,
2016,90734606,87474948,7,,
2016,90123162,87475940,6,,
2016,89514021,83946583,5,,
2016,90124117,83946588,7,,
2016,93178580,83947712,7,1,
2016,89514072,83949770,7,,
2016,92566713,83949834,4,,
2016,90736631,84094256,4,,
2016,91344184,84682844,7,0,
2016,90124213,86770863,4,,
2016,93790356,83037564,6,,
2016,91346169,83003521,7,,
2016,90125237,84097577,4,,
2016,90125290,84101760,7,,
2016,93175600,85499373,7,,
2016,91954269,84691158,7,,
2016,90122355,84692146,6,,
2016,90735708,83507650,4,,
2016,91956150,86587731,7,,
2016,93179713,86120865,7,,
2016,93786297,82987652,6,,
2016,91343254,87863106,7,,
2016,90121298,87864020,7,,
2016,91344358,84144006,7,,
2016,91956186,85402741,7,,
2016,93790449,85402756,7,,
2016,92567984,84145383,4,,
2016,93179843,84147437,4,,
2016,91345375,83700597,4,,
2016,89514336,85407983,7,,
2016,89510218,83501679,6,,
2016,89511383,83695147,5,,
2016,89512428,82990991,5,,
2016,89515506,84821860,1,,
2016,90120425,85489874,7,,
2016,91953432,85500440,7,,
2016,92564017,85500455,4,,
2016,93786569,85492007,1,,
2016,90733015,87655500,7,,
2016,90733017,87655515,7,,
2016,89514495,86081117,5,,
2016,91346563,86083956,7,,
2016,90732009,85990948,6,,
2016,90121621,84646985,7,,
2016,93178127,87485847,1,,
2016,89512632,83002858,7,,
2016,89513624,87486833,6,,
2016,93178145,87486855,6,,
2016,90731107,88047721,6,,
2016,90735245,82997640,1,,
2016,93174094,86621617,7,,
2016,93174107,86622549,4,,
2016,91955672,82999556,5,,
2016,91951697,86108075,7,,
2016,90732271,83943445,5,,0
2016,91344898,85096202,1,,
2016,90735348,84148178,4,,
2016,91345843,84149199,4,,
2016,91346873,84039094,7,,
2016,93175630,87863087,7,,
2016,92917269,83806899,4,,
2016,89863801,87652683,5,,1
2016,94138847,85097280,7,,
2016,90492930,87331577,7,,
2016,92323708,84688055,7,,
2016,90731460,86768869,3,,
2016,90734117,82998922,5,,
2016,90731743,84143164,1,,
2016,90735643,83949919,4,,
2016,90735740,86586738,4,,
2016,90733314,84660267,4,,
2016,90733337,84661293,7,,
2016,90734836,84580012,4,,
2016,90733394,84665358,7,,
2016,90733403,84665425,4,,
2016,90735010,85395502,7,,
2016,90733581,84677642,4,,
2016,90733595,84678658,5,,1
2016,90732574,83691986,4,,
2016,90732697,85499336,7,,
2016,90731170,86621587,7,,
2016,90735852,85405865,5,,1
2016,90735903,86118951,7,,
2016,90731953,85496102,5,,
2016,90735980,86079135,7,,
2016,90733614,84679709,7,,
2016,91685239,83036477,4,,
2016,91347310,86122750,7,,
2016,93174486,87332589,7,1,
2016,92917323,87486802,6,,
2016,91341885,86766807,7,,
2016,91342821,86076104,4,,
2016,91342911,88049337,5,,
2016,91342963,88050298,5,,
2016,91345567,86609580,6,,
2016,91343546,82992645,6,,
2016,91345699,82995666,1,,
2016,91345941,82989802,1,,
2016,91346023,83945528,4,,
2016,91344148,84680712,4,,
2016,91346379,86118972,7,,
2016,91344366,84144073,1,,
2016,91346447,86079008,6,,
2016,91346448,86079019,7,,
2016,91344507,82993024,5,,
2016,91344510,82993038,7,,
2016,91346658,86713213,6,,
2016,91344726,83005810,4,,
2016,91347136,84093221,7,,
2016,91341668,86107152,7,,
2016,92566431,84147152,5,,
2016,91704466,84653056,4,,
2016,90483336,87483876,7,,
2016,91341691,86108169,7,,
2016,91342837,83502333,1,,
2016,93176193,84660190,7,0,
2016,89511772,84660212,5,,
2016,92564439,84661348,7,,
2016,93787972,84663311,7,,
2016,91342857,83504409,7,,
2016,89511900,84668357,7,,
2016,90123051,84146134,7,,
2016,93177484,84146143,4,,
2016,93785953,86113973,2,,
2016,93787059,88049677,5,,
2016,89511962,84671579,4,,
2016,91953965,84672517,7,,
2016,91344036,84673467,5,,0
2016,92563499,88050542,4,,
2016,89510946,88050671,7,,
2016,91342025,87331484,6,,
2016,90732666,85497268,6,,
2016,93176642,84685912,7,,
2016,91344231,84685997,4,,
2016,93174576,82987717,3,,
2016,90121202,85499379,7,,
2016,93176694,84688135,7,,
2016,91954260,84690239,4,,
2016,89510159,83484730,7,,
2016,92563822,87863638,7,,
2016,91954302,84693171,7,,
2016,93176843,84146115,7,,
2016,90731723,85485631,4,,
2016,93787413,87864464,7,,
2016,90732813,82987955,7,,
2016,93175701,82988858,6,,
2016,93788614,84694305,7,,
2016,91342334,85395396,7,0,
2016,90122538,82991972,4,,
2016,90732996,87654571,7,,
2016,89511466,87655562,4,,
2016,93177053,82998908,5,,
2016,89510563,86074152,6,,
2016,92564192,84646886,7,,
2016,91343630,84648954,7,1,
2016,91343645,84649071,4,,
2016,92564261,84651006,4,,
2016,93787780,84651014,7,,
2016,89512637,83002956,7,,
2016,93786826,82991695,4,,
2016,93787802,84652012,7,,
2016,91343750,84655133,1,,
2016,89512773,83010655,7,,
2016,92562260,86621544,6,,
2016,89510674,87336701,6,,
2016,93789034,85095175,4,,
2016,89512836,85096150,4,,
2016,90734413,85096160,7,,
2016,91342061,87333556,7,,
2016,91342117,87077729,4,,
2016,91342126,87077802,1,,
2016,93788818,82999929,7,,
2016,93789534,83700513,7,,
2016,93788935,83006874,7,,
2016,93788091,84669484,5,,
2016,93788132,84671537,4,,
2016,93788228,84676639,7,,
2016,93789000,83010788,7,,
2016,93789039,85095210,1,,
2016,93789075,83697242,4,,
2016,93789202,87471855,7,,
2016,93788297,84680721,4,,
2016,93788415,84689060,7,1,
2016,93790298,83949797,4,,
2016,93790397,86585748,4,,
2016,93790402,86586698,7,,
2016,91347533,85507654,7,,
2016,90735019,85396511,7,,
2016,91344492,82992104,4,,
2016,90735031,84861109,7,,
2016,93177978,84862075,7,,
2016,92566121,83073669,7,,
2016,93789694,86077068,6,,
2016,91955480,86609535,6,,
2016,89513577,84143221,7,,
2016,91956538,86086024,7,,
2016,91956552,83073780,7,,
2016,90734093,82997834,6,,
2016,92565216,82998890,7,,
2016,89513644,82993668,4,,
2016,90123745,82993716,7,,
2016,90736234,86771915,6,,
2016,89514722,86772776,7,,
2016,89514726,86772791,6,,
2016,91954705,83004861,4,,
2016,93178211,82996662,7,,
2016,90122889,87599329,6,,
2016,89514979,88051261,7,,
2016,93790147,82990926,1,,
2016,91953289,87864539,7,,
2016,93174379,86768756,7,,
2016,91343592,84645903,7,,
2016,93790414,86587723,7,,
2016,89510352,85489947,7,,
2016,90120614,86072125,4,,
2016,89511797,84661343,5,,1
2016,91954911,83698375,7,0,
2016,92564507,84665309,7,,
2016,90733413,84666343,5,,2
2016,92565590,84085624,6,,
2016,91951818,86114949,4,,
2016,89510864,88049593,7,,
2016,90733460,84669488,7,0,
2016,90122047,84672537,7,,
2016,89509856,83501194,5,,
2016,93786081,86767845,6,,
2016,90732495,88050918,5,,
2016,93788171,84674534,7,0,
2016,90731449,86768825,6,,
2016,93174406,84624146,7,,
2016,91344155,84680785,7,,
2016,91344200,84683863,7,,
2016,91342011,84142249,1,,
2016,90732617,84578974,6,,
2016,93175530,83036471,4,,
2016,91342128,87077820,6,,
2016,92562740,82986728,7,,
2016,91343174,85498296,6,,
2016,90731660,87651712,8,,
2016,90121285,87863631,6,,
2016,92563834,87864039,7,,
2016,89512313,84144997,7,,
2016,93786402,84143138,7,,
2016,91343341,87466846,1,,
2016,93176845,86581484,7,0,
2016,90122457,86582518,4,,
2016,91954395,86582544,7,,
2016,93176882,86583704,4,,
2016,91952299,85394393,7,,
2016,91343347,87467821,4,,
2016,90733724,84686931,5,,
2016,90734601,87474923,2,,
2016,90733935,86583639,7,,
2016,90733086,84646823,7,,
2016,90736169,86714208,7,,
2016,90736849,86124658,4,,
2016,90736854,86124685,4,,
2016,90736317,84036008,7,,
2016,93537827,84147140,7,,
2016,93790045,85398603,4,,
2016,93178366,84149189,7,,
2016,91953610,84649983,7,,
2016,89512175,84686965,7,,
2016,90735554,86585706,4,,
2016,91347122,84092178,7,,
2016,93786249,84032896,7,,
2016,90122680,82999965,5,,
2016,92566435,84147183,7,,
2016,90124558,86082048,6,,
2016,91342789,83943472,7,,
2016,91342829,86076156,4,,
2016,91345534,86608437,6,,
2016,91345583,82988414,7,,
2016,91343208,86580475,6,,
2016,91343338,87466730,4,,
2016,91343381,87469884,7,,
2016,91343410,83695199,6,,
2016,91343425,83696283,5,,0
2016,91343508,87654619,3,,
2016,91341563,88047995,4,,
2016,91341567,88048014,1,,
2016,91345882,85399689,7,,
2016,91713925,84084623,6,,
2016,92304972,83947634,6,,
2016,92304974,86609601,7,,
2016,92927109,87486816,4,,
2016,93175955,84644748,7,,
2016,93175978,84645900,6,,
2016,93176152,84657184,7,,
2016,93177102,83001901,7,,
2016,93177106,83001938,5,,
2016,93176384,84670510,4,,
2016,93175599,85499372,7,,
2016,93175854,87652659,7,,
2016,93177546,87472897,4,,
2016,93176929,82991969,6,,
2016,92565594,84146150,6,,
2016,91347117,84092138,4,,
2016,93179541,84092200,4,,
2016,91955054,87474017,4,,
2016,91955987,83948676,4,,
2016,93791342,84099584,7,,
2016,92567835,84100636,4,,
2016,89515268,84101821,7,,
2016,93179722,86120898,7,,
2016,89513155,87479853,4,,
2016,91956125,86586657,7,,
2016,92565830,87483775,7,,
2016,90123322,87485687,7,,
2016,90124315,85402780,4,,
