"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,24590249,86712163,1,20-JUN-16,2,"N",45,5,36,"M",1,2,"R","","",,
2016,24593518,85506645,1,30-MAY-16,2,"N",45,5,11,"M",1,2,"R","H","",,
2016,24593519,85506645,2,30-MAY-16,2,"N",45,5,13,"M",1,2,"N","H","",,
2016,24583276,84084543,1,18-APR-16,1,"N",45,5,23,"M",1,2,"N","","",,
2016,24573886,84033912,1,04-MAR-16,1,"N",45,5,31,"F",1,2,"R","","",,
2016,24584477,87483855,1,31-DEC-16,1,"N",45,5,19,"M",1,2,"R","","",,
2016,24570271,88047700,1,03-MAY-16,1,"N",45,5,15,"F",1,2,"N","R","",,
2016,24570272,88047700,2,03-MAY-16,1,"N",45,5,16,"F",1,2,"N","R","",,
2016,24591625,84086722,1,10-JUN-16,1,"N",47,5,58,"F",1,3,"N","","",,
2016,24573905,84819803,1,19-APR-16,3,"C",47,5,29,"M",1,2,"R","","",,
2016,24574905,83943457,1,17-MAR-16,3,"N",47,5,18,"M",1,2,"N","","",,
2016,24584444,87483796,1,26-JAN-17,3,"N",47,5,20,"F",1,2,"R","","",,
2016,24571919,84142231,1,12-APR-16,3,"N",47,5,33,"M",1,2,"N","","",,
2016,24573919,84819847,1,06-JUN-16,3,"N",47,5,32,"F",1,2,"R","","",,
2016,24573933,84819896,1,21-SEP-16,3,"N",47,5,38,"F",1,2,"N","","",,
2016,24573936,84819905,1,22-SEP-16,3,"N",47,5,21,"M",1,2,"R","","",,
2016,24573937,84819905,2,21-JAN-17,3,"N",47,5,34,"M",1,2,"R","","",,
2016,24576038,83691989,1,17-MAY-16,3,"N",47,5,25,"F",1,2,"N","","",,
2016,24577067,87466711,1,31-AUG-16,3,"N",47,5,45,"M",1,2,"N","","",,
2016,24581324,82996859,1,30-JUN-16,3,"N",47,5,33,"F",1,2,"R","","",,
2016,24582420,83008690,1,04-JAN-17,3,"N",47,5,20,"M",1,2,"R","","",,
2016,24583473,84146157,1,01-AUG-16,3,"N",47,5,33,"M",1,2,"R","","",,
2016,24570936,86113089,1,29-OCT-16,3,"N",47,5,22,"F",1,2,"R","","",,
2016,24573997,86072214,1,19-APR-16,3,"N",47,5,34,"M",1,2,"R","","",,
2016,24574984,86075237,1,11-AUG-16,3,"N",47,5,20,"M",1,2,"N","","",,
2016,24574985,86076081,1,24-FEB-16,3,"N",47,5,27,"M",1,2,"N","","",,
2016,24574987,86076092,2,19-FEB-16,3,"N",47,5,21,"M",2,2,"N","","",,
2016,24574992,86076147,1,02-DEC-16,3,"N",47,5,20,"M",1,2,"N","","",,
2016,24574998,86076162,1,19-FEB-16,3,"N",47,5,22,"F",2,2,"N","","",,
2016,24577138,87468742,1,20-AUG-16,3,"N",47,5,35,"F",1,2,"N","","",,
2016,24577139,87468750,1,16-AUG-16,3,"N",47,5,22,"F",1,2,"N","","",,
2016,24577160,87468855,1,29-MAY-16,3,"N",47,5,21,"M",1,2,"N","","",,
2016,24578200,84648930,1,04-FEB-16,3,"N",47,5,13,"M",1,2,"R","R","",,
