"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,91713888,8,16,,98037397
2016,90492943,8,197,,98037398
2016,93547299,8,34,,98037399
2016,93547303,8,50,,98037400
2016,92563840,8,84,19-JUN-16,98039825
2016,92563841,8,86,,98039826
2016,91951671,20,30000,,98077152
2016,93785822,3,1,,98077153
2016,90731219,3,50,,98077156
2016,91951699,20,10,,98077157
2016,92562333,3,250,,98077159
2016,92563307,20,30,,98077160
2016,90120803,3,1500,,98077161
2016,91342779,3,10,,98077162
2016,91342798,20,45000,25-NOV-16,98077163
2016,90120817,20,1,,98077164
2016,90120830,3,500,,98077165
2016,89510774,3,120,,98077166
2016,89510782,20,2000,,98077167
2016,90732326,3,120,,98077168
2016,89510788,3,50,,98077169
2016,89511767,3,15000,,98077171
2016,93787925,3,200,,98077172
2016,90121857,20,400,,98077173
2016,90733320,3,1,,98077174
2016,92564426,20,50,,98077175
2016,91953778,3,250,,98077176
2016,93176214,20,500,,98077177
2016,89511788,20,400,,98077178
2016,90733335,3,1,,98077179
2016,93176226,20,5,,98077180
2016,89511797,3,2000,28-MAY-16,98077181
2016,93787953,20,500,,98077182
2016,91953801,20,185,,98077183
2016,91953805,20,100,,98077185
2016,91343876,20,10000,,98077186
2016,93787969,31,1,,98077187
2016,90122281,3,700,,98079388
2016,92564838,20,625,,98079389
2016,91954212,3,1,,98079390
2016,90733746,3,2000,,98079391
2016,93176689,20,300,,98079392
2016,92563101,20,140,,98082042
2016,93174958,20,1800,06-MAR-16,98082043
2016,90732013,20,9,,98082044
2016,90732014,3,5000,04-MAY-16,98082045
2016,89510492,3,1,,98082046
2016,93174965,20,300,,98082047
2016,91342548,20,400,,98082048
2016,90732053,3,1,,98082049
2016,92563133,3,1,,98082050
2016,92563136,20,276,,98082051
2016,90120616,31,150,,98082052
2016,91342590,3,150,,98082053
2016,93786753,20,40000,,98082054
2016,90121568,3,1,,98082055
2016,93787676,20,50,,98082056
2016,90121585,20,20,,98082057
2016,93175965,20,250,,98082058
