"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,1,114821309,1,1,11092917
2018,5,114824811,1,11,11101442
2018,5,114824811,1,1,11101441
2018,5,114822480,1,9,11093211
2018,11,115713620,1,1,11283972
2018,4,115713631,5,1,11283976
2018,5,115713654,96,1,11288478
2018,5,115713654,1,9,11288477
2018,16,115713661,1,1,11284003
2018,12,114773951,2,1,11088821
2018,9,114783094,0.001,9,11079983
2018,5,114787728,4.17,1,11084889
2018,5,114787947,0.1,1,11080030
2018,17,115714186,,,11284111
2018,17,115714189,,,11288572
2018,17,114788145,1,9,11089451
2018,5,114788145,2,1,11089450
2018,5,114788512,1,11,11085132
2018,8,114791315,20,9,11085144
2018,5,114791315,1,1,11080207
2018,4,114791315,1,1,11089537
2018,8,114788613,4,9,11085180
2018,4,114800775,3.5,1,11080667
2018,5,114792764,5,1,11090024
2018,17,115719220,,,11284124
2018,5,114798855,1,11,11081113
2018,1,114811472,0.003,1,11091739
2018,16,114811472,3,9,11091740
2018,17,114815011,,,11096430
2018,5,114813579,3.01,1,11092216
2018,1,114813579,0.001,1,11092215
2018,16,114813601,1,1,11092226
2018,5,114808236,28,1,11090989
2018,8,114808574,1,1,11092409
2018,5,114808574,2,1,11091097
2018,8,114819564,1,11,11092491
2018,5,114819564,1,11,11091148
2018,2,114819564,1,11,11092490
2018,17,114816840,6,9,11096902
2018,5,114816840,0.1,3,11096900
2018,12,114816840,0.2,3,11096901
2018,12,114816849,1,1,11096909
2018,5,114816849,2,1,11096908
2018,12,114816855,3,1,11096912
2018,8,114816855,20,9,11096910
2018,5,114816855,3,1,11091161
2018,4,114808970,1,1,11091229
2018,12,114808978,,,11091235
2018,17,114820074,2,1,11097071
2018,16,114824411,1,1,11101327
2018,5,114820731,7,1,11092778
2018,2,114818621,1,11,11097373
2018,12,114822467,0.326,1,11093198
2018,12,114830050,4.22,1,11097698
2018,1,114766986,1,1,11078278
2018,2,114776138,4,1,11083078
2018,17,114776319,0.001,9,11078423
2018,17,114767437,,,11088108
2018,5,114776441,5,1,11083152
2018,17,114776831,,,11083281
2018,12,115718074,1,1,11284356
2018,16,117837771,16,1,11850465
2018,5,117837791,205.7,1,11850467
2018,17,115721303,1,11,11284617
2018,16,117837791,12.6,1,11850468
2018,17,115725403,1,11,11289080
2018,16,114780957,31,9,11079374
2018,8,114780957,1,9,11079373
2018,2,114785095,1,1,11088900
2018,16,114785095,1,1,11084146
2018,16,114780987,1,9,11079385
2018,16,114789214,1,9,11088908
2018,5,114789214,6,9,11088907
2018,5,114781095,1,9,11088925
2018,5,114785294,0.01,1,11088935
2018,16,114785294,20,9,11084225
2018,5,114781162,1,1,11079439
2018,12,115729849,1,1,11295740
2018,4,117837875,1,11,11850484
2018,17,115722666,,,11284981
2018,16,115726345,3,9,11295913
2018,9,114783092,0.001,9,11079980
2018,4,114783154,1,11,11079999
2018,1,117827758,0.05,1,11858140
2018,5,114783725,1,1,11080146
2018,4,115722763,22,1,11285013
2018,5,115722763,1,1,11285014
2018,4,117837896,1,11,11850488
2018,5,114788544,2,3,11089540
2018,5,114784204,1,1,11080333
2018,17,114794454,1.25,9,11085487
2018,5,114794454,1,1,11085486
2018,1,114792066,0.5,1,11089813
2018,12,114800969,0.1,1,11085937
2018,5,117838157,1.5,1,11854346
2018,5,114810818,1.88,1,11091522
2018,5,114814283,1,1,11096267
2018,5,114811685,2.1,1,11091808
2018,5,114812339,3,1,11091932
2018,15,114814990,13,9,11091939
2018,5,114815046,1215,1,11096441
2018,5,114815849,8,1,11096579
2018,1,114808127,14.16,1,11096594
2018,2,114808127,5.129,1,11096595
2018,5,114808127,30,1,11092219
2018,8,114816100,2,9,11096663
2018,4,114816229,1,1,11096713
2018,5,114808403,0.12,3,11091030
2018,17,114816370,1,1,11096756
2018,11,114816476,1.5,1,11096795
