"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,2,95780154,0.4,1,7881032
2016,15,95779452,1,9,7880859
2016,16,95782547,1,9,7881323
2016,5,95785124,1,11,7881827
2016,1,95785674,1,11,7881922
2016,4,95786550,1,11,7882045
2016,16,95786550,1,11,7882046
2016,2,95789613,1,11,7882450
2016,4,95790303,1,11,7882540
2016,8,95790303,1,11,7882542
2016,8,95797559,4,9,7883598
2016,5,95800201,1.75,3,7883937
2016,5,95800757,1,1,7883996
2016,16,95778938,1,9,7880690
2016,4,95784335,1,11,7881699
2016,5,95784852,6,1,7881786
2016,2,95784852,1,1,7881788
2016,3,95784852,1,1,7881787
2016,5,95788909,1,11,7882368
2016,8,95788909,1,11,7882367
2016,5,95795703,1,11,7883357
2016,4,95800584,4,9,7883968
2016,16,95800683,1,11,7883980
2016,4,95800683,17,9,7883979
2016,5,95801009,1,9,7884023
2016,4,95803727,1,11,7884327
2016,4,94821299,0.062,1,7737207
2016,4,94821312,1.28,1,7737221
2016,4,94821291,0.13,1,7737202
2016,2,94821300,1,1,7737208
2016,4,94821326,0.32,1,7737235
2016,4,94821339,1.25,1,7737244
2016,4,94821296,0.32,1,7737205
2016,16,95785492,1,11,7881892
2016,1,95785657,1,1,7881921
2016,4,95785956,1,11,7881964
2016,4,95788397,1,11,7882282
2016,5,95793179,5.5,1,7882953
2016,2,95794685,1,9,7883202
2016,4,95798182,6,9,7883681
2016,4,95798212,1,11,7883683
2016,4,95798371,10,9,7883722
2016,4,95799148,10,1,7883844
2016,12,95776763,1,1,7880083
2016,5,95776763,1370,1,7880082
2016,5,95776976,40.16,1,7880111
2016,2,95782072,0.28,1,7881270
2016,13,95782765,1,9,7881356
2016,16,95782765,122.5,9,7881355
2016,15,95782966,3,9,7881394
2016,15,95793554,1,11,7883026
2016,2,95797835,1,11,7883629
2016,15,95798078,1,9,7883655
2016,5,95801586,1,11,7884091
2016,4,95801690,1,11,7884115
2016,4,95801712,1,11,7884119
2016,7,95801742,1,11,7884126
2016,8,95802239,1,11,7884189
2016,4,94821282,0.64,1,7737194
2016,4,94821301,0.32,1,7737209
2016,4,94821309,1.28,1,7737219
2016,4,94821328,0.38,1,7737238
2016,4,94821347,1.28,1,7737252
2016,13,95777130,1,11,7880160
2016,5,95777130,103.5,1,7880159
2016,5,95783994,1,11,7881635
2016,4,95784843,1,11,7881782
2016,1,95793092,1,1,7882943
2016,5,95793092,24,1,7882941
2016,13,95793092,1,9,7882942
2016,5,95794366,22,1,7883149
2016,16,95794517,1,9,7883170
2016,15,95794517,20,9,7883169
2016,4,95795959,6,1,7883370
2016,5,95795959,1,1,7883371
2016,4,95798295,1,11,7883708
2016,4,95798350,91,9,7883720
2016,5,95800599,2.399,1,7883971
2016,4,95803703,2.992,1,7884321
2016,4,95778032,1,11,7880413
2016,5,95782113,12,1,7881278
2016,5,95783126,1.27,3,7881435
2016,1,95784858,97.9,1,7881789
2016,1,95785221,1,1,7881850
2016,5,95785221,27.5,1,7881849
2016,5,95788282,1,11,7882267
2016,4,95788282,1,1,7882268
2016,5,95788577,1,1,7882321
2016,1,95789967,1,11,7882494
2016,5,95789967,1,11,7882493
2016,4,95792669,1,11,7882893
2016,8,95794810,12,9,7883217
2016,1,95794810,1,9,7883219
2016,4,95794810,1,1,7883218
2016,5,95798122,12,4,7883661
2016,1,95798220,62.329,1,7883684
2016,5,95801722,2.5,1,7884121
2016,4,95802505,1,11,7884217
2016,5,95781853,1,1,7881244
2016,15,95781853,7.769,9,7881242
2016,8,95781853,1,9,7881243
2016,8,95784201,1,11,7881668
2016,16,95784588,1,11,7881734
2016,8,95785510,1,11,7881901
2016,8,95801677,1,11,7884113
2016,5,95776966,0.5,1,7880109
2016,2,95777088,0.57,1,7880153
2016,8,95778715,1,11,7880623
2016,16,95778715,1,11,7880622
2016,13,95780138,3,9,7881024
2016,5,95781872,4.16,1,7881247
2016,5,95782639,7.4,1,7881325
2016,1,95785021,1,11,7881815
2016,1,95785401,1,11,7881884
2016,8,95785844,1,11,7881939
2016,4,95786534,1,11,7882038
2016,1,95787316,1,1,7882140
2016,5,95792963,2,1,7882926
2016,8,95793804,1,11,7883055
2016,16,95794364,2,1,7883147
2016,8,95797335,2,9,7883571
2016,5,95797335,1,1,7883572
2016,4,94821288,0.32,1,7737200
2016,4,94821265,0.35,1,7737177
2016,4,94821292,0.32,1,7737203
2016,4,94821318,0.32,1,7737228
2016,4,94821287,0.32,1,7737199
2016,2,94821314,0.8,1,7737225
2016,4,94821335,0.32,1,7737242
2016,4,95779995,0.9,1,7880991
2016,1,95784281,1,1,7881684
2016,4,95786228,1,11,7882004
2016,8,95792953,0.5,3,7882925
2016,16,95793833,150,1,7883062
2016,4,95794801,1,5,7883216
2016,5,95794801,6,1,7883215
2016,5,95796045,1,11,7883380
2016,8,95796045,1,11,7883379
2016,5,95798103,135,1,7883660
2016,13,95801747,1,11,7884127
2016,5,95783967,26.3,1,7881622
2016,5,95789345,1,11,7882425
2016,16,95792656,1,11,7882890
2016,4,95801697,1,11,7884116
2016,5,95783226,0.4,1,7881456
2016,16,95784556,1,11,7881730
2016,8,95784556,1,11,7881728
2016,5,95785140,103.6,1,7881828
2016,3,95785140,1,5,7881829
2016,5,95777029,638.629,1,7880131
2016,4,95780616,54,9,7881129
2016,4,95782670,46,9,7881334
2016,16,95782670,1,9,7881335
2016,12,95785208,5.5,1,7881845
2016,5,95785208,1,11,7881848
2016,2,95785208,1,1,7881847
2016,5,95792471,3,3,7882872
2016,16,95792471,1,3,7882873
2016,4,95794674,400,9,7883198
2016,16,95797364,10,9,7883579
2016,15,95800585,6,9,7883967
2016,5,95776909,5.879,1,7880097
2016,9,95776909,1,1,7880098
2016,5,95776954,618.079,1,7880107
2016,5,95777007,103.02,1,7880123
2016,4,95780426,1,9,7881083
2016,2,95782517,10.85,1,7881321
