"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,101398155,89955779,1,5,30,"M",1,,30,0
2016,101398281,89955904,1,5,13,"F",1,,13,0
2016,101580981,90116943,1,5,8,"F",1,,8,0
2016,101395859,89953627,1,5,23,"M",4,,23,0
2016,101396593,89954291,0,,,"",,,,
2016,101396681,89954375,0,,,"",,,,
2016,101396691,89954387,1,5,12,"M",1,,12,0
2016,101397261,89954933,0,,,"",,,,
2016,101397288,89954952,0,,,"",,,,
2016,101397313,89954979,0,,,"",,,,
2016,101397524,89955201,1,5,33,"M",1,,33,0
2016,101390723,89948851,1,5,15,"M",1,,15,0
2016,101391064,89949167,1,5,17,"M",1,,17,0
2016,101391184,89949271,1,5,69,"M",1,,69,0
2016,101391722,89949757,0,,,"",,,,
2016,101392005,89950019,0,,,"",,,,
2016,101392301,89950283,0,,,"",,,,
2016,101392344,89950330,0,,,"",,,,
2016,101392674,89950634,1,5,55,"F",1,,55,0
2016,101393554,89951456,0,,,"",,,,
2016,101393657,89951563,0,,,"",,,,
2016,101393803,89951702,0,,,"",,,,
2016,101393855,89951751,0,,,"",,,,
2016,101393912,89951805,0,,,"",,,,
2016,101394120,89952003,0,,,"",,,,
2016,101394553,89952407,1,5,21,"F",1,,21,0
2016,101394617,89952470,1,5,47,"M",1,,47,0
2016,101394735,89952577,1,5,26,"M",1,,26,0
2016,101394864,89952700,0,,,"",,,,
2016,101395242,89953052,1,5,51,"M",1,,51,0
2016,101395369,89953169,0,,,"",,,,
2016,101395520,89953309,0,,,"",,,,
2016,101395749,89953524,1,5,20,"F",1,,20,0
2016,101395826,89953594,1,5,33,"F",1,,33,0
2016,101396586,89954286,1,5,19,"F",1,,19,0
2016,101396616,89954314,1,5,30,"M",1,,30,0
2016,101396642,89954340,0,,,"",,,,
2016,101396677,89954372,0,,,"",,,,
2016,101396848,89954536,1,5,26,"F",1,,26,0
2016,101396967,89954646,0,,,"",,,,
2016,101397052,89954726,1,5,33,"M",1,,33,0
2016,101397106,89954776,0,,,"",,,,
2016,101397138,89954802,1,5,72,"M",1,,72,0
2016,101398118,89955744,1,5,29,"F",1,,29,0
2016,101366068,89926608,1,5,33,"M",1,,33,0
2016,101366160,89926695,0,,,"",,,,
2016,101366222,89926755,1,5,25,"M",1,,25,0
2016,101366281,89926807,1,5,18,"M",1,,18,0
2016,101366351,89926868,1,5,20,"M",1,,20,0
2016,101366430,89926927,0,,,"",,,,
2016,101366457,89926956,0,,,"",,,,
2016,101366495,89926986,0,,,"",,,,
2016,101366708,89927195,0,,,"",,,,
2016,101366725,89927207,0,,,"",,,,
2016,101366760,89927249,0,,,"",,,,
2016,101366804,89927296,0,,,"",,,,
2016,101367026,89927494,0,,,"",,,,
2016,101367311,89927764,1,5,31,"F",1,,31,0
