"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,98264722,89939073,1,4,,,,5,54,"M",1,2,"R",54,0
2016,98264821,89939162,1,8,,,,,,"",,,"",,
2016,98264958,89939280,1,1,,,,,,"",,,"",,
2016,98264985,89939305,1,4,,,,5,81,"F",1,3,"R",81,0
2016,98265100,89939406,1,4,,,,5,44,"F",1,2,"R",44,0
2016,98265124,89939428,1,1,,,,,,"",,,"",,
2016,98265240,89939532,1,4,,,,5,46,"M",2,2,"R",46,0
2016,98265457,89939723,1,4,,,,5,62,"F",1,2,"R",62,0
2016,98265531,89939796,1,8,,,,,,"",,,"",,
2016,98265608,89939864,1,4,,,,5,20,"F",1,2,"R",20,0
2016,98265674,89939923,1,8,,,,,,"",,,"",,
2016,98265695,89939944,1,1,,,,,,"",,,"",,
2016,98265730,89939976,1,4,,,,5,26,"M",1,2,"R",26,0
2016,98265870,89940105,1,4,,,,5,30,"F",1,2,"R",30,0
2016,95137266,83231855,1,1,,,,,,"",,,"",,
2016,95137273,83231861,1,1,,,,,,"",,,"",,
2016,95137274,83231862,1,1,,,,,,"",,,"",,
2016,95137277,83231865,1,1,,,,,,"",,,"",,
2016,95138036,83882299,1,1,,,,,,"",,,"",,
2016,95138045,83882306,1,1,,,,,,"",,,"",,
2016,95138048,83882308,2,1,,,,,,"",,,"",,
2016,95138051,83882311,1,1,,,,,,"",,,"",,
2016,95138052,83882312,1,1,,,,,,"",,,"",,
2016,95138053,83882313,1,1,,,,,,"",,,"",,
2016,95138055,83882315,1,1,,,,,,"",,,"",,
2016,95138065,83882325,1,1,,,,,,"",,,"",,
2016,95138081,83882339,1,1,,,,,,"",,,"",,
2016,98275406,89948871,1,1,,,,,,"",,,"",,
2016,98275433,89948892,1,1,,,,,,"",,,"",,
2016,98275789,89949219,1,1,,,,,,"",,,"",,
2016,98276033,89949441,1,3,,,,,,"",,,"",,
2016,98276767,89950097,1,4,,,,5,45,"M",1,3,"R",45,0
2016,98276868,89950198,1,4,,,,5,79,"M",1,3,"R",79,0
2016,98276934,89950254,1,4,,,,5,18,"M",1,3,"R",18,0
2016,98276960,89950273,1,4,,,,5,79,"M",1,3,"R",79,0
2016,98277094,89950383,1,1,,,,,,"",,,"",,
2016,98277456,89950719,1,4,,,,5,44,"M",1,2,"R",44,0
2016,98278539,89951694,1,4,,,,5,34,"M",1,2,"R",34,0
2016,95139637,88134870,1,1,,,,,,"",,,"",,
2016,98278601,89951755,1,1,,,,,,"",,,"",,
2016,95139652,88134885,1,1,,,,,,"",,,"",,
2016,98278653,89951804,1,4,,,,5,72,"M",1,2,"R",72,0
2016,95140410,88136395,1,1,,,,,,"",,,"",,
2016,95140411,88136396,1,1,,,,,,"",,,"",,
2016,95140413,88136398,1,1,,,,,,"",,,"",,
2016,95140419,88136404,1,1,,,,,,"",,,"",,
2016,98278871,89952002,1,4,,,,5,61,"M",1,2,"R",61,0
2016,95140435,88136420,1,1,,,,,,"",,,"",,
2016,95140438,88136423,1,1,,,,,,"",,,"",,
2016,95140439,88136424,1,1,,,,,,"",,,"",,
2016,95140448,88136433,1,1,,,,,,"",,,"",,
2016,95140451,88136436,1,1,,,,,,"",,,"",,
2016,95140452,88136437,1,1,,,,,,"",,,"",,
2016,95140453,88136438,1,1,,,,,,"",,,"",,
2016,95140458,88136443,1,1,,,,,,"",,,"",,
2016,95141205,87314240,1,1,,,,,,"",,,"",,
2016,95141206,87314241,1,1,,,,,,"",,,"",,
2016,95141207,87314242,1,1,,,,,,"",,,"",,
2016,95141208,87314243,1,1,,,,,,"",,,"",,
2016,95141212,87314246,1,1,,,,,,"",,,"",,
2016,95141223,87314255,1,1,,,,,,"",,,"",,
2016,95141229,87314260,1,1,,,,,,"",,,"",,
2016,95141237,87314267,1,1,,,,,,"",,,"",,
2016,95141242,87314272,1,1,,,,,,"",,,"",,
2016,95141249,87314279,1,1,,,,,,"",,,"",,
2016,95141252,87314282,1,1,,,,,,"",,,"",,
2016,95142029,86252163,1,1,,,,,,"",,,"",,
2016,95142030,86252164,1,1,,,,,,"",,,"",,
2016,95142045,86252179,1,1,,,,,,"",,,"",,
2016,95142053,86252187,1,1,,,,,,"",,,"",,
2016,95142056,86252190,1,1,,,,,,"",,,"",,
2016,98259132,89934083,1,4,,,,5,23,"M",4,3,"R",23,0
2016,95131664,86973467,1,1,,,,,,"",,,"",,
