"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,27096112,92590762,2,28-AUG-17,1,"N",36,5,16,"M",2,2,"","R","",16,0
2016,27106867,92628438,1,11-OCT-17,3,"N",16,5,50,"M",2,3,"","","",50,0
2016,27107793,92631272,1,04-SEP-17,2,"N",36,5,14,"M",2,2,"","R","",14,0
2016,27106687,92627930,1,30-JUL-16,3,"M",32,5,54,"M",2,2,"","","",54,0
2016,27755871,94779077,1,01-APR-16,1,"N",16,5,21,"M",2,2,"","","",21,0
2016,26940392,92114251,1,07-AUG-17,3,"N",16,5,30,"F",1,3,"","","",30,0
2016,26940393,92114257,1,27-JUL-17,3,"N",16,5,35,"F",1,3,"","","",35,0
2016,26940394,92114258,1,26-JUL-17,3,"N",16,5,33,"M",2,2,"","","",33,0
2016,26940406,92114278,1,23-JAN-17,2,"N",43,5,16,"M",2,2,"","R","",16,0
2016,26940432,92114340,1,19-AUG-17,3,"N",16,5,24,"M",1,3,"","","",24,0
2016,26940348,92114171,1,12-SEP-17,3,"N",51,5,24,"M",1,3,"","","",24,0
2016,26940405,92114276,1,18-SEP-17,3,"N",16,5,28,"M",2,3,"","","",28,0
2016,26940411,92114288,1,17-OCT-16,2,"N",43,5,14,"M",2,2,"","R","",14,0
2016,26940439,92114356,1,11-JUL-17,3,"N",16,5,37,"M",2,2,"","","",37,0
2016,26940443,92114360,1,04-SEP-17,3,"N",21,5,34,"M",2,3,"","","",34,0
2016,27106879,92628483,1,19-SEP-17,3,"N",16,5,34,"M",2,2,"","","",34,0
2016,26929710,92081271,1,18-MAY-16,2,"N",35,5,19,"F",1,2,"","","",19,0
2016,26940417,92114306,1,31-JUL-17,3,"N",28,5,25,"F",1,3,"","","",25,0
2016,28425201,96701585,7,03-MAY-16,1,"N",16,5,15,"F",1,2,"","R","",15,0
2016,28425203,96701585,1,03-MAY-16,2,"N",35,5,17,"F",1,2,"","H","",17,0
2016,28425192,96701585,5,03-MAY-16,2,"N",16,5,18,"M",1,2,"","","",18,0
2016,26929691,92081258,1,19-APR-16,1,"N",49,5,25,"M",2,2,"","","",25,0
2016,26929701,92081258,2,19-APR-16,1,"N",49,5,19,"M",2,2,"","","",19,0
2016,26929861,92081566,1,19-DEC-16,1,"N",16,5,53,"M",1,2,"","","",53,0
2016,27220465,92986410,2,07-AUG-16,2,"N",16,5,19,"M",1,2,"","","",19,0
2016,27220515,92986468,1,03-DEC-16,2,"N",2,5,39,"M",1,2,"","","",39,0
2016,27220453,92986399,1,15-JUL-16,1,"N",23,5,17,"M",1,2,"","H","",17,0
2016,27755864,94779069,1,26-APR-16,1,"M",37,5,23,"M",2,2,"","","",23,0
2016,27755879,94779100,1,01-JUN-16,1,"N",45,5,17,"M",4,2,"","H","",17,0
2016,27755926,94779180,1,17-SEP-16,1,"N",36,5,40,"M",1,2,"","","",40,0
2016,27220473,92986420,1,21-SEP-16,1,"N",23,5,47,"M",1,2,"","","",47,0
2016,24531834,88038819,1,04-DEC-16,2,"M",45,5,26,"F",2,2,"","","",,
2016,24531837,88038845,1,04-DEC-16,2,"C",45,5,35,"M",1,2,"","","",,
2016,24531838,88038845,2,04-DEC-16,2,"C",45,5,25,"F",1,2,"","","",,
2016,24525408,87972164,1,24-FEB-16,2,"N",45,5,35,"M",1,2,"","","",,
2016,24525426,87972256,1,03-FEB-16,2,"C",45,5,29,"M",1,2,"","","",,
2016,24525432,87972268,1,03-FEB-16,2,"C",45,5,41,"M",2,2,"","","",,
2016,24525440,87972312,1,04-FEB-16,2,"C",45,5,79,"M",1,2,"","","",,
2016,24525466,87972618,1,05-FEB-16,2,"C",45,5,46,"M",1,2,"","","",,
2016,24526487,87981515,1,24-MAR-16,2,"C",45,5,29,"M",2,2,"","","",,
