"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,95599640,87973235,4,5,25,"M",2,2,,
2016,95599645,87973237,3,5,23,"M",2,2,,
2016,95601525,87976083,1,5,1,"F",2,2,,
2016,95601557,87976107,1,5,32,"M",1,2,,
2016,95601563,87976111,1,5,34,"M",2,2,,
2016,95601568,87976115,1,5,31,"M",1,2,,
2016,95603333,87978736,1,5,25,"M",2,2,,
2016,95603349,87978746,1,5,78,"F",1,2,,
2016,95603354,87978751,1,5,60,"M",1,2,,
2016,95605123,87981475,1,5,27,"M",2,2,,
2016,95605128,87981480,1,5,16,"M",2,2,,
2016,95605133,87981484,1,5,17,"M",2,2,,
2016,95605143,87981490,1,5,24,"M",2,2,,
2016,95605149,87981497,1,5,25,"M",2,2,,
2016,95606912,87984257,1,5,28,"F",2,2,,
2016,95606922,87984262,4,5,52,"M",1,2,,
2016,95606943,87984282,1,5,25,"M",1,2,,
2016,95606959,87984297,2,5,24,"F",2,2,,
2016,95608729,87986874,1,5,27,"M",1,2,,
2016,95608734,87986878,1,5,27,"M",2,2,,
2016,95608745,87986889,1,5,48,"M",1,2,,
2016,95608755,87986899,1,5,20,"M",2,2,,
2016,95610509,87989622,1,5,26,"M",1,2,,
2016,95610540,87989638,2,5,22,"F",2,2,,
2016,95612297,87992199,1,5,67,"M",2,2,,
2016,95612302,87992202,1,5,18,"M",2,2,,
2016,95612307,87992207,1,5,18,"M",1,2,,
2016,95612318,87992374,1,5,33,"M",2,2,,
2016,95643686,88039863,1,5,34,"F",2,2,,
2016,95645506,88042638,1,5,82,"M",1,2,,
2016,95647340,88045504,1,5,41,"M",1,2,,
2016,95620273,88004075,2,5,16,"M",1,2,,
2016,95620288,88004088,1,5,50,"M",2,2,,
2016,95622081,88006664,1,5,22,"F",1,2,,
2016,95622097,88006680,1,5,41,"F",1,2,,
2016,95622102,88006684,1,5,14,"M",2,2,,
2016,95622118,88006851,1,5,44,"F",2,2,,
2016,95623873,88009395,2,5,28,"F",1,2,,
2016,95623878,88009398,2,5,28,"M",2,2,,
2016,95623884,88009403,1,5,55,"F",2,2,,
2016,95625679,88011950,1,5,20,"M",1,2,,
2016,95627496,88014703,1,5,60,"M",2,2,,
2016,95635575,88026961,1,5,28,"M",2,2,,
2016,95635581,88026966,2,5,51,"M",1,2,,
2016,95635586,88026971,1,5,25,"M",2,2,,
2016,95635591,88026974,1,5,40,"M",1,2,,
2016,95635613,88026993,1,5,49,"F",2,2,,
2016,95635618,88026996,1,5,33,"F",1,2,,
2016,95637378,88030012,1,5,50,"M",2,2,,
2016,95637383,88030017,1,5,47,"M",1,2,,
2016,95637388,88030021,1,5,25,"M",2,2,,
2016,95637398,88030026,1,5,51,"M",1,2,,
2016,95637415,88030040,1,5,26,"F",2,2,,
2016,95639172,88033015,1,5,31,"F",1,2,,
2016,95639193,88033032,1,5,50,"M",2,2,,
2016,95639198,88033037,1,5,15,"F",2,2,,
2016,95639204,88033042,2,5,51,"M",1,2,,
2016,95640980,88035658,1,5,35,"M",2,2,,
2016,95641017,88035681,1,5,50,"F",2,2,,
2016,95642782,88038452,1,5,55,"M",1,2,,
2016,95642816,88038485,1,5,33,"M",2,2,,
2016,95642821,88038488,1,5,67,"M",2,2,,
2016,95644589,88041246,4,5,30,"F",2,2,,
2016,95644600,88041255,2,5,27,"F",1,2,,
2016,95644615,88041268,1,5,31,"M",1,2,,
2016,95644631,88041284,1,5,40,"F",1,2,,
2016,95646406,88043872,3,5,24,"F",2,2,,
2016,95646417,88043881,1,5,43,"M",2,2,,
2016,95646428,88044048,1,5,27,"M",1,2,,
2016,95646438,88044058,1,5,48,"F",1,2,,
2016,95648170,85938982,2,5,13,"F",1,2,,
2016,95648176,85938983,1,5,21,"F",1,2,,
2016,95622640,88007577,3,5,45,"M",1,2,,
2016,95622655,88007583,1,5,56,"M",1,2,,
2016,95630761,88019827,1,5,30,"F",2,2,,
2016,95630772,88019838,1,5,49,"M",2,2,,
2016,95632542,88022546,1,5,34,"M",2,2,,
2016,95632547,88022550,1,5,31,"M",2,2,,
2016,95632568,88022564,2,5,25,"M",2,2,,
2016,95632574,88022569,1,5,19,"M",2,2,,
2016,95634337,88025097,1,5,32,"M",1,2,,
2016,95634342,88025101,1,5,30,"M",2,2,,
2016,95634349,88025107,1,5,28,"M",2,2,,
2016,95634354,88025112,1,5,23,"M",2,2,,
2016,95634375,88025129,1,5,26,"M",1,2,,
2016,95634382,88025135,1,5,44,"F",2,2,,
2016,95636140,88028035,2,5,27,"M",2,2,,
2016,95636145,88028039,2,5,25,"M",2,2,,
2016,95636151,88028044,1,5,12,"M",2,2,,
2016,95636167,88028058,1,5,46,"M",1,2,,
2016,95637970,88030903,1,5,37,"M",1,2,,
2016,95637975,88031096,1,5,59,"M",2,2,,
2016,95639761,88033840,1,5,24,"M",2,2,,
2016,95641556,88036620,1,5,31,"F",2,2,,
2016,95643372,88039440,1,5,16,"F",2,2,,
2016,95614096,87994961,1,5,40,"M",2,2,,
2016,95614107,87994971,1,5,45,"M",2,2,,
2016,95615891,87997520,2,5,45,"F",1,2,,
2016,95615897,87997526,1,5,24,"M",1,2,,
2016,95615907,87997690,1,5,38,"M",2,2,,
2016,95615913,87997694,2,5,24,"F",2,2,,
2016,95615918,87997697,1,5,13,"F",2,2,,
2016,95615924,87997703,1,5,41,"M",2,2,,
2016,95615929,87997707,1,5,57,"M",2,2,,
2016,95617691,88000237,1,5,42,"F",1,2,,
2016,95617696,88000240,2,5,30,"M",2,2,,
2016,95617707,88000249,1,5,31,"M",2,2,,
2016,95617712,88000253,2,5,30,"F",2,2,,
2016,95617722,88000262,1,5,18,"F",1,2,,
2016,95619484,88002793,1,5,41,"M",2,2,,
2016,95619509,88002815,3,5,32,"F",2,2,,
2016,95619526,88002983,1,5,22,"M",2,2,,
2016,95596136,87967962,1,5,38,"F",2,2,,
2016,95596163,87967986,1,5,45,"M",1,2,,
2016,95596178,87967997,1,5,33,"M",1,2,,
2016,95627517,88014722,1,5,49,"F",2,2,,
2016,95629406,88017661,1,5,30,"M",1,2,,
2016,95629423,88017678,1,5,27,"M",2,2,,
2016,95631231,88020525,2,5,22,"M",2,2,,
2016,95631236,88020528,3,5,41,"M",1,2,,
2016,95633015,88023238,1,5,48,"M",2,2,,
2016,95633021,88023243,1,5,22,"M",2,2,,
2016,95633032,88023254,1,5,39,"M",1,2,,
2016,95634804,88025782,1,5,37,"M",2,2,,
2016,95634809,88025785,1,5,54,"M",2,2,,
2016,95634819,88025791,2,5,32,"M",2,2,,
2016,95636602,88028779,1,5,45,"M",2,2,,
2016,95636607,88028784,1,5,38,"F",1,2,,
2016,95636623,88028799,1,5,24,"M",1,2,,
2016,95638389,88031639,1,5,20,"M",2,2,,
2016,95638400,88031648,2,5,27,"M",2,2,,
2016,95638421,88031666,1,5,24,"M",1,2,,
2016,95638432,88031674,1,5,55,"M",1,2,,
2016,95640187,88034522,1,5,30,"F",2,2,,
2016,95640219,88034551,1,5,23,"M",2,2,,
2016,95640224,88034553,2,5,35,"F",1,2,,
2016,95648187,85938994,1,5,30,"M",1,2,,
2016,95648193,85939000,1,5,28,"M",2,2,,
2016,95648199,85939006,1,5,27,"M",8,2,,
2016,95621171,88005283,1,5,23,"F",1,2,,
2016,95621177,88005446,1,5,25,"M",2,2,,
