"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,5,91093782,2.5,1,7236437
2016,12,91093793,1.98,1,7236438
2016,5,91093800,1.28,1,7236439
2016,5,91093813,5,1,7236440
2016,2,91329491,1,1,7245223
2016,5,91329504,0.01,1,7245224
2016,2,91329523,1,1,7245225
2016,17,91329544,1,1,7245226
2016,5,91327844,13.2,1,7245232
2016,5,91327860,60,1,7245233
2016,5,91327864,7.95,1,7245234
2016,12,91327910,0.1,1,7245235
2016,5,91329617,1,1,7245271
2016,5,91329618,5,1,7245272
2016,5,91327188,4.9,1,7245277
2016,1,91327981,0.5,1,7245278
2016,12,91327985,0.2,1,7245279
2016,12,91328064,0.5,1,7245280
2016,17,91328160,1.46,1,7245341
2016,5,91331843,1,1,7245342
2016,12,91326433,0.5,1,7245405
2016,12,91326436,186.67,1,7245406
2016,5,91327370,1,1,7245407
2016,1,91326537,0.5,1,7245444
2016,12,91326585,210.8,1,7245445
2016,5,91330411,2,1,7245446
2016,5,91330429,17,1,7245447
2016,5,91330443,21.1,1,7245448
2016,5,91330485,1,1,7245449
2016,5,91330523,2,1,7245450
2016,5,89493465,3.5,1,7192534
2016,5,89493553,7.4,1,7192535
2016,5,89493996,4.2,1,7192536
2016,5,89494022,5,1,7192537
2016,5,89494039,2,1,7192538
2016,5,89494083,0.1,1,7192539
2016,5,89494101,117.1,1,7192540
2016,4,89493600,2.6,1,7192551
2016,5,89493610,1.4,1,7192552
2016,5,89493613,1,1,7192553
2016,5,89493615,13,1,7192554
2016,5,89493616,0.4,1,7192555
2016,5,89493641,2,1,7192556
2016,5,89493705,1.1,1,7192557
2016,5,89493717,19.1,1,7192558
2016,12,89494157,39.4,1,7192559
2016,5,89494186,390.2,1,7192561
2016,5,89494195,20.5,1,7192562
2016,5,89494208,95.4,1,7192563
2016,5,89494213,1,1,7192564
2016,5,89494277,8.7,1,7192565
2016,5,89496877,2.23,1,7192566
2016,5,89496933,1.8,1,7192568
2016,12,89496948,0.6,1,7192569
2016,12,89497033,1.54,1,7192571
2016,16,89497165,1067.41,1,7192573
2016,5,89497212,1.8,1,7192574
2016,5,89494337,34.7,1,7192582
2016,12,89494351,0.2,1,7192583
2016,12,89494372,0.09,1,7192584
2016,2,89494390,1,1,7192585
2016,5,89494423,8.2,1,7192586
2016,5,89494435,2.5,1,7192587
2016,12,89494438,1,1,7192588
2016,12,89494468,445.82,1,7192589
2016,5,89494481,6,1,7192590
2016,5,89494547,4,1,7192591
2016,1,89494662,1,1,7192592
2016,12,89494678,34,1,7192593
2016,5,89497265,1.2,1,7192594
2016,5,89497267,110,1,7192595
2016,5,89497318,2,1,7192596
2016,4,89497438,0.9,1,7192598
2016,5,89497537,1,1,7192603
2016,12,89497568,1,1,7192604
2016,5,89497577,26,1,7192605
2016,5,89497593,1,1,7192606
2016,5,89495430,29.5,1,7192616
2016,5,89495576,1.6,1,7192625
2016,5,89495108,4,1,7192631
2016,5,89495125,10.68,1,7192632
2016,5,89495701,1,1,7192633
2016,12,89495781,0.225,1,7192634
2016,5,89494712,1.5,1,7192635
2016,5,89494715,1.6,1,7192636
2016,5,89494721,1.4,1,7192637
2016,5,89494739,5.5,1,7192638
2016,5,89494808,20,1,7192640
2016,5,89495218,45,1,7192641
2016,5,89495229,22.32,1,7192642
2016,5,89495280,4.39,1,7192643
2016,12,89495332,0.6,1,7192644
2016,5,89495338,1.19,1,7192645
2016,12,89498359,0.3,1,7192646
2016,5,89498416,1,1,7192647
2016,12,89497973,1.004,1,7192648
2016,5,89497977,0.005,1,7192649
2016,12,89497993,1.008,1,7192650
2016,5,89495011,1.5,1,7192652
2016,5,89497629,11,1,7192653
2016,12,89497666,1,1,7192654
2016,5,89497683,36,1,7192655
2016,12,89498083,4,1,7192656
2016,5,89498130,1,1,7192657
2016,12,89498149,2,1,7192658
2016,5,89498159,1.5,1,7192659
2016,5,89498202,6.1,1,7192660
2016,5,89498507,1.1,1,7192661
2016,12,89498521,26.3,1,7192662
2016,5,89498607,5,1,7192663
2016,8,89497762,3.6,1,7192665
2016,5,89497808,0.3,1,7192666
2016,5,89497816,0.001,1,7192667
2016,5,89498249,1,1,7192669
2016,5,89498264,1,1,7192670
2016,5,89498303,1,1,7192671
2016,2,89495782,1,1,7192674
2016,12,89495787,0.1,1,7192675
2016,12,89497836,1.001,1,7192676
2016,12,89497837,0.007,1,7192677
2016,5,89497868,0.006,1,7192678
2016,5,89497874,2.005,1,7192679
2016,5,89497878,7,1,7192680
2016,5,89497884,5.003,1,7192681
2016,5,89497918,29.001,1,7192682
2016,5,89497950,5.008,1,7192683
2016,12,89498634,2,1,7192686
2016,5,89498644,13.6,1,7192687
2016,5,89498679,0.9,1,7192688
2016,5,89492896,3.3,1,7192708
2016,12,89492920,0.9,1,7192709
2016,12,89493769,6.5,1,7192710
2016,1,89492974,0.7,1,7192718
2016,5,89492982,27,1,7192719
2016,12,89493064,0.02,1,7192720
2016,5,89493083,1.8,1,7192721
2016,2,89493102,0.001,1,7192722
2016,5,89493931,3.7,1,7192723
2016,5,89499786,8.2,1,7192724
2016,5,89499822,1,1,7192725
2016,5,89499840,1,1,7192726
2016,5,89499842,19.01,1,7192727
2016,5,89499846,1,1,7192728
2016,5,91326657,34.61,1,7245494
2016,5,91326712,56,1,7245495
2016,5,91326728,1,1,7245496
2016,5,91330537,1,1,7245497
2016,2,91330559,0.4,1,7245498
2016,12,91330562,0.5,1,7245499
2016,12,91330579,17.2,1,7245500
2016,12,91330587,6.4,1,7245501
2016,4,91330598,1,1,7245502
2016,5,91330634,1,1,7245503
2016,5,91330639,33.4,1,7245504
2016,12,91330640,1,1,7245505
2016,12,91330659,2,1,7245506
2016,5,91325352,69,1,7245507
2016,5,91325359,4.5,1,7245508
2016,5,91325368,16,1,7245509
2016,5,91325396,1.5,1,7245511
2016,5,91325406,2.44,1,7245512
2016,5,91325412,1.4,1,7245513
2016,5,91325418,4,1,7245514
2016,5,91325420,0.5,1,7245515
2016,12,91325453,1,1,7245517
2016,5,91325454,25,1,7245518
2016,5,91329716,119.18,1,7245548
2016,5,91329728,1,1,7245549
2016,5,91329756,0.6,1,7245550
2016,12,91329770,0.001,1,7245551
2016,5,91329772,1.002,1,7245552
2016,5,91330682,4.6,1,7245554
2016,12,91330694,2,1,7245555
2016,12,91325518,0.9,1,7245560
2016,5,91325594,6,1,7245562
2016,5,91329859,127,1,7245600
2016,12,91329896,0.004,1,7245601
2016,2,91329913,0.009,1,7245602
2016,5,91329960,2,1,7245603
2016,5,91329970,1.6,1,7245604
2016,12,91330013,1,1,7245605
2016,5,91324822,14.5,1,7245614
2016,5,91328244,6.5,1,7245615
2016,5,91324859,0.1,1,7245677
2016,5,91324923,4,1,7245678
2016,12,91324933,2,1,7245679
2016,5,91327511,3.6,1,7245680
2016,4,91327520,70.54,1,7245681
2016,5,89493209,3,1,7192741
2016,1,89493241,0.1,1,7192766
2016,1,89493243,1,1,7192768
2016,5,89493260,2,1,7192769
2016,5,89493298,3,1,7192770
2016,5,89493350,5.3,1,7192788
2016,5,89493401,0.7,1,7192789
2016,5,89493402,0.15,1,7192790
2016,2,89493432,0.5,1,7192791
2016,5,89493440,3,1,7192792
2016,5,89493441,1.6,1,7192793
2016,1,91937184,1,1,7259127
2016,5,91938256,6,1,7259128
2016,5,91938265,7.49,1,7259129
2016,5,91937253,0.1,1,7259165
2016,5,91938334,3.7,1,7259166
2016,5,91938383,2,1,7259167
2016,5,90109316,0.2,1,7210624
2016,5,90109342,1,1,7210625
2016,4,90109361,0.05,1,7210626
2016,5,90109388,2,1,7210627
