"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7142314,17418,1,2016,"U",,"N","F","C","2016_01_RI0050000_NIBRS",,0
2016,7165098,17418,2,2016,"U",,"N","F","C","2016_02_RI0050000_NIBRS",,0
2016,7187882,17418,3,2016,"U",,"N","F","C","2016_03_RI0050000_NIBRS",,0
2016,7210666,17418,4,2016,"U",,"N","F","C","2016_04_RI0050000_NIBRS",,0
2016,7233450,17418,5,2016,"U",,"N","F","C","2016_05_RI0050000_NIBRS",,0
2016,7256234,17418,6,2016,"U",,"N","F","C","2016_06_RI0050000_NIBRS",,0
2016,7279018,17418,7,2016,"U",,"N","F","C","2016_07_RI0050000_NIBRS",,0
2016,7301802,17418,8,2016,"U",,"N","F","C","2016_08_RI0050000_NIBRS",,0
2016,7324586,17418,9,2016,"U",,"N","F","C","2016_09_RI0050000_NIBRS",,0
2016,7347370,17418,10,2016,"U",,"N","F","C","2016_10_RI0050000_NIBRS",,0
2016,7370154,17418,11,2016,"U",,"N","F","C","2016_11_RI0050000_NIBRS",,0
2016,7392938,17418,12,2016,"U",,"N","F","C","2016_12_RI0050000_NIBRS",,0
2016,7142334,17438,1,2016,"I",,"N","F","C","2016_01_RIRSP0300_NIBRS",,0
2016,7165118,17438,2,2016,"I",,"Y","F","C","2016_02_RIRSP0300_NIBRS",3838229,0
2016,7187902,17438,3,2016,"I",,"N","F","C","2016_03_RIRSP0300_NIBRS",,0
2016,7210686,17438,4,2016,"I",,"N","F","C","2016_04_RIRSP0300_NIBRS",,0
2016,7233470,17438,5,2016,"I",,"Y","F","C","2016_05_RIRSP0300_NIBRS",3837873,0
2016,7256254,17438,6,2016,"I",,"Y","F","C","2016_06_RIRSP0300_NIBRS",3838016,0
2016,7279038,17438,7,2016,"I",,"N","F","C","2016_07_RIRSP0300_NIBRS",,0
2016,7301822,17438,8,2016,"I",,"Y","F","C","2016_08_RIRSP0300_NIBRS",4856780,0
2016,7324606,17438,9,2016,"I",,"Y","F","C","2016_09_RIRSP0300_NIBRS",1140462,0
2016,7347390,17438,10,2016,"I",,"Y","F","C","2016_10_RIRSP0300_NIBRS",3838075,0
2016,7370174,17438,11,2016,"I",,"Y","F","C","2016_11_RIRSP0300_NIBRS",3838193,0
2016,7392958,17438,12,2016,"I",,"N","F","C","2016_12_RIRSP0300_NIBRS",1140659,0
2016,7142328,17432,1,2016,"U",,"N","F","C","2016_01_RI304SP00_NIBRS",,0
2016,7165112,17432,2,2016,"U",,"N","F","C","2016_02_RI304SP00_NIBRS",,0
2016,7187896,17432,3,2016,"U",,"N","F","C","2016_03_RI304SP00_NIBRS",,0
2016,7210680,17432,4,2016,"U",,"N","F","C","2016_04_RI304SP00_NIBRS",,0
2016,7233464,17432,5,2016,"U",,"N","F","C","2016_05_RI304SP00_NIBRS",,0
2016,7256248,17432,6,2016,"U",,"N","F","C","2016_06_RI304SP00_NIBRS",,0
2016,7279032,17432,7,2016,"U",,"N","F","C","2016_07_RI304SP00_NIBRS",,0
2016,7301816,17432,8,2016,"U",,"N","F","C","2016_08_RI304SP00_NIBRS",,0
2016,7324600,17432,9,2016,"U",,"N","F","C","2016_09_RI304SP00_NIBRS",,0
2016,7347384,17432,10,2016,"U",,"N","F","C","2016_10_RI304SP00_NIBRS",,0
2016,7370168,17432,11,2016,"U",,"N","F","C","2016_11_RI304SP00_NIBRS",,0
2016,7392952,17432,12,2016,"U",,"N","F","C","2016_12_RI304SP00_NIBRS",,0
2016,7142331,17435,1,2016,"U",,"N","F","C","2016_01_RIDI00300_NIBRS",,0
2016,7165115,17435,2,2016,"U",,"N","F","C","2016_02_RIDI00300_NIBRS",,0
2016,7187899,17435,3,2016,"U",,"N","F","C","2016_03_RIDI00300_NIBRS",,0
2016,7210683,17435,4,2016,"U",,"N","F","C","2016_04_RIDI00300_NIBRS",,0
2016,7233467,17435,5,2016,"U",,"N","F","C","2016_05_RIDI00300_NIBRS",,0
2016,7256251,17435,6,2016,"U",,"N","F","C","2016_06_RIDI00300_NIBRS",,0
2016,7279035,17435,7,2016,"U",,"N","F","C","2016_07_RIDI00300_NIBRS",,0
2016,7301819,17435,8,2016,"U",,"N","F","C","2016_08_RIDI00300_NIBRS",,0
2016,7324603,17435,9,2016,"U",,"N","F","C","2016_09_RIDI00300_NIBRS",,0
2016,7347387,17435,10,2016,"U",,"N","F","C","2016_10_RIDI00300_NIBRS",,0
2016,7370171,17435,11,2016,"U",,"N","F","C","2016_11_RIDI00300_NIBRS",,0
2016,7392955,17435,12,2016,"U",,"N","F","C","2016_12_RIDI00300_NIBRS",,0
2016,7142286,17390,1,2016,"I",,"N","F","C","2016_01_RI0020600_NIBRS",,0
2016,7165070,17390,2,2016,"I",,"Y","F","C","2016_02_RI0020600_NIBRS",1095605,0
2016,7187854,17390,3,2016,"I",,"N","F","C","2016_03_RI0020600_NIBRS",,0
2016,7210638,17390,4,2016,"I",,"N","F","C","2016_04_RI0020600_NIBRS",,0
2016,7233422,17390,5,2016,"I",,"Y","F","C","2016_05_RI0020600_NIBRS",3763716,0
2016,7256206,17390,6,2016,"I",,"N","F","C","2016_06_RI0020600_NIBRS",,0
2016,7278990,17390,7,2016,"I",,"Y","F","C","2016_07_RI0020600_NIBRS",3763690,0
2016,7301774,17390,8,2016,"I",,"N","F","C","2016_08_RI0020600_NIBRS",,0
2016,7324558,17390,9,2016,"I",,"Y","F","C","2016_09_RI0020600_NIBRS",3763674,0
2016,7347342,17390,10,2016,"I",,"Y","F","C","2016_10_RI0020600_NIBRS",1095636,0
2016,7370126,17390,11,2016,"I",,"Y","F","C","2016_11_RI0020600_NIBRS",1095381,0
2016,7392910,17390,12,2016,"I",,"Y","F","C","2016_12_RI0020600_NIBRS",1095517,0
2016,7142324,17428,1,2016,"I",,"N","F","C","2016_01_RI0051000_NIBRS",,0
2016,7165108,17428,2,2016,"I",,"N","F","C","2016_02_RI0051000_NIBRS",,0
2016,7187892,17428,3,2016,"I",,"N","F","C","2016_03_RI0051000_NIBRS",1138428,0
2016,7210676,17428,4,2016,"I",,"N","F","C","2016_04_RI0051000_NIBRS",1138361,0
2016,7233460,17428,5,2016,"I",,"N","F","C","2016_05_RI0051000_NIBRS",1138299,0
2016,7256244,17428,6,2016,"I",,"N","F","C","2016_06_RI0051000_NIBRS",1138248,0
2016,7279028,17428,7,2016,"I",,"Y","F","C","2016_07_RI0051000_NIBRS",1138072,0
2016,7301812,17428,8,2016,"I",,"N","F","C","2016_08_RI0051000_NIBRS",,0
2016,7324596,17428,9,2016,"I",,"N","F","C","2016_09_RI0051000_NIBRS",,0
2016,7347380,17428,10,2016,"I",,"Y","F","C","2016_10_RI0051000_NIBRS",5771995,0
2016,7370164,17428,11,2016,"I",,"Y","F","C","2016_11_RI0051000_NIBRS",1138140,0
2016,7392948,17428,12,2016,"I",,"N","F","C","2016_12_RI0051000_NIBRS",1138196,0
2016,7142307,17411,1,2016,"I",,"N","F","C","2016_01_RI0041300_NIBRS",,0
2016,7165091,17411,2,2016,"I",,"N","F","C","2016_02_RI0041300_NIBRS",,0
2016,7187875,17411,3,2016,"I",,"N","F","C","2016_03_RI0041300_NIBRS",,0
2016,7210659,17411,4,2016,"I",,"N","F","C","2016_04_RI0041300_NIBRS",,0
2016,7233443,17411,5,2016,"I",,"N","F","C","2016_05_RI0041300_NIBRS",,0
2016,7256227,17411,6,2016,"I",,"N","F","C","2016_06_RI0041300_NIBRS",,0
2016,7279011,17411,7,2016,"I",,"Y","F","C","2016_07_RI0041300_NIBRS",5744090,0
2016,7301795,17411,8,2016,"I",,"Y","F","C","2016_08_RI0041300_NIBRS",,0
2016,7324579,17411,9,2016,"I",,"Y","F","C","2016_09_RI0041300_NIBRS",3801455,0
2016,7347363,17411,10,2016,"I",,"Y","F","C","2016_10_RI0041300_NIBRS",1115122,0
2016,7370147,17411,11,2016,"I",,"Y","F","C","2016_11_RI0041300_NIBRS",1115054,0
2016,7392931,17411,12,2016,"I",,"N","F","C","2016_12_RI0041300_NIBRS",1115335,0
2016,7142288,17392,1,2016,"I",,"N","F","C","2016_01_RI0030100_NIBRS",,0
2016,7165072,17392,2,2016,"I",,"N","F","C","2016_02_RI0030100_NIBRS",,0
2016,7187856,17392,3,2016,"I",,"N","F","C","2016_03_RI0030100_NIBRS",,0
2016,7210640,17392,4,2016,"I",,"N","F","C","2016_04_RI0030100_NIBRS",,0
2016,7233424,17392,5,2016,"I",,"N","F","C","2016_05_RI0030100_NIBRS",,0
2016,7256208,17392,6,2016,"I",,"N","F","C","2016_06_RI0030100_NIBRS",,0
2016,7278992,17392,7,2016,"I",,"N","F","C","2016_07_RI0030100_NIBRS",,0
2016,7301776,17392,8,2016,"I",,"N","F","C","2016_08_RI0030100_NIBRS",,0
2016,7324560,17392,9,2016,"I",,"N","F","C","2016_09_RI0030100_NIBRS",,0
2016,7347344,17392,10,2016,"I",,"N","F","C","2016_10_RI0030100_NIBRS",,0
2016,7370128,17392,11,2016,"I",,"Y","F","C","2016_11_RI0030100_NIBRS",1095688,0
2016,7392912,17392,12,2016,"I",,"N","F","C","2016_12_RI0030100_NIBRS",1095745,0
2016,7142293,17397,1,2016,"I",,"N","F","C","2016_01_RI0030600_NIBRS",,0
2016,7165077,17397,2,2016,"I",,"N","F","C","2016_02_RI0030600_NIBRS",,0
2016,7187861,17397,3,2016,"I",,"N","F","C","2016_03_RI0030600_NIBRS",,0
2016,7210645,17397,4,2016,"I",,"N","F","C","2016_04_RI0030600_NIBRS",,0
2016,7233429,17397,5,2016,"I",,"N","F","C","2016_05_RI0030600_NIBRS",,0
2016,7256213,17397,6,2016,"I",,"N","F","C","2016_06_RI0030600_NIBRS",,0
2016,7278997,17397,7,2016,"I",,"N","F","C","2016_07_RI0030600_NIBRS",,0
2016,7301781,17397,8,2016,"I",,"N","F","C","2016_08_RI0030600_NIBRS",,0
2016,7324565,17397,9,2016,"I",,"N","F","C","2016_09_RI0030600_NIBRS",,0
2016,7347349,17397,10,2016,"I",,"N","F","C","2016_10_RI0030600_NIBRS",,0
2016,7370133,17397,11,2016,"I",,"N","F","C","2016_11_RI0030600_NIBRS",1099875,0
2016,7392917,17397,12,2016,"I",,"N","F","C","2016_12_RI0030600_NIBRS",1099943,0
2016,7142332,17436,1,2016,"I",,"Y","F","C","2016_01_RIRSP0000_NIBRS",4856822,0
2016,7165116,17436,2,2016,"I",,"Y","F","C","2016_02_RIRSP0000_NIBRS",3835735,0
2016,7187900,17436,3,2016,"I",,"Y","F","C","2016_03_RIRSP0000_NIBRS",5772342,0
2016,7210684,17436,4,2016,"I",,"Y","F","C","2016_04_RIRSP0000_NIBRS",1138889,0
2016,7233468,17436,5,2016,"I",,"Y","F","C","2016_05_RIRSP0000_NIBRS",3835607,0
2016,7256252,17436,6,2016,"I",,"Y","F","C","2016_06_RIRSP0000_NIBRS",3835521,0
2016,7279036,17436,7,2016,"I",,"Y","F","C","2016_07_RIRSP0000_NIBRS",4856593,0
2016,7301820,17436,8,2016,"I",,"Y","F","C","2016_08_RIRSP0000_NIBRS",4856055,0
2016,7324604,17436,9,2016,"I",,"Y","F","C","2016_09_RIRSP0000_NIBRS",3835402,0
2016,7347388,17436,10,2016,"I",,"Y","F","C","2016_10_RIRSP0000_NIBRS",4856315,0
2016,7370172,17436,11,2016,"I",,"Y","F","C","2016_11_RIRSP0000_NIBRS",4856226,0
2016,7392956,17436,12,2016,"I",,"Y","F","C","2016_12_RIRSP0000_NIBRS",5771954,0
2016,7142333,17437,1,2016,"I",,"N","F","C","2016_01_RIRSP0200_NIBRS",,0
2016,7165117,17437,2,2016,"I",,"Y","F","C","2016_02_RIRSP0200_NIBRS",4856406,0
2016,7187901,17437,3,2016,"I",,"Y","F","C","2016_03_RIRSP0200_NIBRS",3836547,0
2016,7210685,17437,4,2016,"I",,"N","F","C","2016_04_RIRSP0200_NIBRS",,0
2016,7233469,17437,5,2016,"I",,"Y","F","C","2016_05_RIRSP0200_NIBRS",1139486,0
2016,7256253,17437,6,2016,"I",,"Y","F","C","2016_06_RIRSP0200_NIBRS",3836588,0
2016,7279037,17437,7,2016,"I",,"Y","F","C","2016_07_RIRSP0200_NIBRS",1139625,0
2016,7301821,17437,8,2016,"I",,"Y","F","C","2016_08_RIRSP0200_NIBRS",4856271,0
2016,7324605,17437,9,2016,"I",,"Y","F","C","2016_09_RIRSP0200_NIBRS",3837076,0
2016,7347389,17437,10,2016,"I",,"Y","F","C","2016_10_RIRSP0200_NIBRS",5772858,0
2016,7370173,17437,11,2016,"I",,"Y","F","C","2016_11_RIRSP0200_NIBRS",3836687,0
2016,7392957,17437,12,2016,"I",,"Y","F","C","2016_12_RIRSP0200_NIBRS",3837040,0
2016,7142330,17434,1,2016,"U",,"N","F","C","2016_01_RI306SP0X_NIBRS",,0
2016,7165114,17434,2,2016,"U",,"N","F","C","2016_02_RI306SP0X_NIBRS",,0
2016,7187898,17434,3,2016,"U",,"N","F","C","2016_03_RI306SP0X_NIBRS",,0
2016,7210682,17434,4,2016,"U",,"N","F","C","2016_04_RI306SP0X_NIBRS",,0
2016,7233466,17434,5,2016,"U",,"N","F","C","2016_05_RI306SP0X_NIBRS",,0
2016,7256250,17434,6,2016,"U",,"N","F","C","2016_06_RI306SP0X_NIBRS",,0
2016,7279034,17434,7,2016,"U",,"N","F","C","2016_07_RI306SP0X_NIBRS",,0
2016,7301818,17434,8,2016,"U",,"N","F","C","2016_08_RI306SP0X_NIBRS",,0
2016,7324602,17434,9,2016,"U",,"N","F","C","2016_09_RI306SP0X_NIBRS",,0
2016,7347386,17434,10,2016,"U",,"N","F","C","2016_10_RI306SP0X_NIBRS",,0
2016,7370170,17434,11,2016,"U",,"N","F","C","2016_11_RI306SP0X_NIBRS",,0
